elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
24.55,1.5611,2.0336,1.5611,2.0336
46.61,1.7611,-1.6025,1.7611,-1.6025
55.45,0.1611,-3.1370,0.1611,-3.1370
