elapsed_s,area_m2,percent_known,known_cells,total_cells
3.41,5.220,31.06,2088,6723
5.32,5.220,31.06,2088,6723
8.90,5.220,31.06,2088,6723
10.90,5.220,31.06,2088,6723
12.92,5.220,31.06,2088,6723
22.11,5.220,31.06,2088,6723
25.64,5.220,31.06,2088,6723
26.56,5.220,31.06,2088,6723
29.30,6.325,36.29,2530,6972
30.60,6.615,37.95,2646,6972
32.58,6.888,35.69,2755,7719
34.58,6.988,35.78,2795,7812
37.09,7.065,36.18,2826,7812
39.07,7.170,36.71,2868,7812
40.58,7.170,36.71,2868,7812
42.61,7.268,37.21,2907,7812
44.56,7.273,37.24,2909,7812
46.66,7.295,37.35,2918,7812
48.87,7.400,37.89,2960,7812
51.25,7.445,38.12,2978,7812
52.73,7.445,38.12,2978,7812
54.61,7.465,38.22,2986,7812
56.57,7.480,38.30,2992,7812
58.60,7.480,38.30,2992,7812
63.51,7.480,38.30,2992,7812
64.61,7.480,38.30,2992,7812
66.58,7.480,38.30,2992,7812
68.57,7.480,38.30,2992,7812
70.63,7.480,38.30,2992,7812
72.64,7.480,38.30,2992,7812
74.59,7.480,38.30,2992,7812
76.82,7.480,38.30,2992,7812
78.57,7.480,38.30,2992,7812
80.57,7.480,38.30,2992,7812
82.60,7.480,38.30,2992,7812
84.62,7.480,38.30,2992,7812
86.58,7.480,38.30,2992,7812
88.65,7.480,38.30,2992,7812
90.64,7.480,38.30,2992,7812
92.56,7.480,38.30,2992,7812
94.61,7.480,38.30,2992,7812
96.59,7.480,38.30,2992,7812
100.30,7.480,38.30,2992,7812
100.67,7.480,38.30,2992,7812
102.61,7.480,38.30,2992,7812
104.73,7.480,38.30,2992,7812
107.09,9.173,43.48,3669,8439
