elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
22.56,-2.6263,0.2230,-2.9750,0.2526
44.81,0.8265,-1.2133,1.0709,-1.4639
57.36,-3.2805,0.9020,-3.6202,0.9861
68.93,-1.4231,2.5185,-1.5702,2.8361
78.87,-0.4089,2.6415,-0.4702,2.9861
