elapsed_s,area_m2,percent_known,known_cells,total_cells
3.16,6.008,61.05,2403,3936
5.05,6.008,61.05,2403,3936
7.39,6.008,61.05,2403,3936
9.12,6.008,61.05,2403,3936
19.05,6.008,61.05,2403,3936
22.34,6.008,61.05,2403,3936
22.43,6.008,61.05,2403,3936
24.41,6.008,61.05,2403,3936
26.42,6.008,61.05,2403,3936
28.41,6.008,61.05,2403,3936
30.78,8.268,63.07,3307,5243
32.58,8.578,65.44,3431,5243
34.41,8.738,66.66,3495,5243
36.56,8.813,67.23,3525,5243
38.42,8.855,67.56,3542,5243
40.41,8.855,67.56,3542,5243
42.42,8.855,67.56,3542,5243
44.41,8.855,67.56,3542,5243
46.41,8.855,67.56,3542,5243
48.42,8.855,67.56,3542,5243
50.47,8.855,67.56,3542,5243
52.41,8.855,67.56,3542,5243
54.43,8.855,67.56,3542,5243
56.41,8.855,67.56,3542,5243
58.41,8.855,67.56,3542,5243
60.42,8.855,67.56,3542,5243
62.41,8.855,67.56,3542,5243
64.43,8.855,67.56,3542,5243
66.42,8.855,67.56,3542,5243
68.43,8.855,67.56,3542,5243
70.42,8.855,67.56,3542,5243
72.44,8.855,67.56,3542,5243
74.42,8.855,67.56,3542,5243
76.42,8.855,67.56,3542,5243
78.42,8.855,67.56,3542,5243
80.43,8.855,67.56,3542,5243
82.41,8.855,67.56,3542,5243
84.47,8.855,67.56,3542,5243
86.41,8.855,67.56,3542,5243
88.41,8.855,67.56,3542,5243
90.43,8.855,67.56,3542,5243
92.41,8.855,67.56,3542,5243
94.41,8.855,67.56,3542,5243
96.42,8.855,67.56,3542,5243
98.41,8.855,67.56,3542,5243
100.43,8.855,67.56,3542,5243
102.44,8.855,67.56,3542,5243
104.41,8.855,67.56,3542,5243
106.41,8.855,67.56,3542,5243
108.41,8.855,67.56,3542,5243
110.41,8.855,67.56,3542,5243
112.42,8.855,67.56,3542,5243
114.42,8.855,67.56,3542,5243
116.42,8.855,67.56,3542,5243
118.42,8.855,67.56,3542,5243
120.41,8.855,67.56,3542,5243
122.41,8.855,67.56,3542,5243
124.43,8.855,67.56,3542,5243
126.42,8.855,67.56,3542,5243
128.43,8.855,67.56,3542,5243
130.41,8.855,67.56,3542,5243
132.41,8.855,67.56,3542,5243
134.42,8.855,67.56,3542,5243
136.41,8.855,67.56,3542,5243
138.41,8.855,67.56,3542,5243
140.42,8.855,67.56,3542,5243
142.41,8.855,67.56,3542,5243
144.42,8.855,67.56,3542,5243
146.43,8.855,67.56,3542,5243
148.44,8.855,67.56,3542,5243
150.41,8.855,67.56,3542,5243
152.41,8.855,67.56,3542,5243
154.41,8.855,67.56,3542,5243
156.41,8.855,67.56,3542,5243
158.41,8.855,67.56,3542,5243
160.41,8.855,67.56,3542,5243
162.41,8.855,67.56,3542,5243
164.41,8.855,67.56,3542,5243
166.41,8.855,67.56,3542,5243
168.41,8.855,67.56,3542,5243
170.43,8.855,67.56,3542,5243
172.41,8.855,67.56,3542,5243
174.41,8.855,67.56,3542,5243
176.41,8.855,67.56,3542,5243
178.41,8.855,67.56,3542,5243
180.42,8.855,67.56,3542,5243
182.46,8.855,67.56,3542,5243
184.41,8.855,67.56,3542,5243
186.41,8.855,67.56,3542,5243
188.42,8.908,67.96,3563,5243
190.43,8.908,67.96,3563,5243
195.27,8.955,68.32,3582,5243
196.41,8.955,68.32,3582,5243
198.42,8.955,68.32,3582,5243
200.41,8.955,68.32,3582,5243
202.41,8.955,68.32,3582,5243
204.41,8.955,68.32,3582,5243
206.42,8.955,68.32,3582,5243
208.41,8.955,68.32,3582,5243
210.42,8.955,68.32,3582,5243
212.42,8.955,68.32,3582,5243
214.42,8.955,68.32,3582,5243
216.42,8.955,68.32,3582,5243
218.41,8.955,68.32,3582,5243
220.42,8.955,68.32,3582,5243
222.42,8.955,68.32,3582,5243
224.42,8.955,68.32,3582,5243
226.41,8.955,68.32,3582,5243
228.41,8.955,68.32,3582,5243
230.42,8.955,68.32,3582,5243
232.43,8.955,68.32,3582,5243
234.44,8.955,68.32,3582,5243
236.42,8.955,68.32,3582,5243
238.42,8.955,68.32,3582,5243
240.41,8.955,68.32,3582,5243
242.41,8.955,68.32,3582,5243
244.41,8.955,68.32,3582,5243
246.42,8.955,68.32,3582,5243
248.41,8.955,68.32,3582,5243
250.41,8.955,68.32,3582,5243
252.42,8.955,68.32,3582,5243
254.42,8.955,68.32,3582,5243
256.41,8.955,68.32,3582,5243
258.42,8.955,68.32,3582,5243
260.41,8.955,68.32,3582,5243
262.41,8.955,68.32,3582,5243
264.41,8.955,68.32,3582,5243
266.43,8.955,68.32,3582,5243
268.42,8.955,68.32,3582,5243
270.43,8.955,68.32,3582,5243
272.41,8.955,68.32,3582,5243
274.43,8.955,68.32,3582,5243
276.42,8.955,68.32,3582,5243
278.41,8.955,68.32,3582,5243
280.44,8.955,68.32,3582,5243
282.41,8.955,68.32,3582,5243
284.46,8.955,68.32,3582,5243
286.41,8.955,68.32,3582,5243
288.45,8.955,68.32,3582,5243
290.44,8.955,68.32,3582,5243
292.41,8.955,68.32,3582,5243
294.42,8.955,68.32,3582,5243
296.42,8.955,68.32,3582,5243
298.41,8.955,68.32,3582,5243
300.41,8.955,68.32,3582,5243
302.41,8.955,68.32,3582,5243
