elapsed_s,area_m2,percent_known,known_cells,total_cells
2.50,3.488,24.21,1395,5762
4.41,3.488,24.21,1395,5762
6.63,3.488,24.21,1395,5762
8.61,3.488,24.21,1395,5762
23.12,3.488,24.21,1395,5762
26.41,3.488,24.21,1395,5762
30.15,3.488,24.21,1395,5762
33.26,3.488,24.21,1395,5762
36.43,3.488,24.21,1395,5762
39.64,3.488,24.21,1395,5762
39.92,3.488,24.21,1395,5762
43.31,3.488,24.21,1395,5762
46.45,3.488,24.21,1395,5762
49.55,3.488,24.21,1395,5762
52.76,3.488,24.21,1395,5762
55.95,3.488,24.21,1395,5762
59.11,3.488,24.21,1395,5762
63.84,3.488,24.21,1395,5762
67.03,4.878,33.47,1951,5829
70.26,4.878,33.47,1951,5829
73.46,4.878,33.47,1951,5829
76.63,4.878,33.47,1951,5829
79.81,4.878,33.47,1951,5829
82.93,4.878,33.47,1951,5829
86.14,4.878,33.47,1951,5829
89.24,4.878,33.47,1951,5829
92.47,4.878,33.47,1951,5829
95.62,4.878,33.47,1951,5829
98.76,4.878,33.47,1951,5829
101.88,4.878,33.47,1951,5829
106.60,4.878,33.47,1951,5829
