elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
22.52,-1.6996,-0.8642,-2.0116,-1.0229
46.14,-1.2155,0.1750,-1.5616,0.2271
69.78,0.1884,-0.8229,0.1884,-0.8229
93.49,0.1884,-0.8229,0.1884,-0.8229
