elapsed_s,frontier_x_m,frontier_y_m
3.41,1.2162,-1.1487
3.41,0.7162,-0.5987
3.41,2.0162,-1.0487
3.41,1.9162,-0.9987
3.41,1.2662,-0.0987
3.41,-1.4838,-0.6487
3.41,-1.0838,-0.6487
3.41,-0.6338,-0.4987
3.41,-0.3338,-0.5487
3.41,1.7162,-0.5987
3.41,0.0662,-0.4987
3.41,1.5662,-0.5487
3.41,1.4162,-0.4987
3.41,-1.8338,-0.4487
3.41,1.2662,-0.4487
3.41,-1.2838,0.5513
3.41,0.3662,0.3013
3.41,0.0662,0.3513
3.41,1.8162,0.4013
3.41,0.1162,1.0513
3.41,-0.2338,1.0013
3.41,-0.2838,1.3513
3.41,-0.3338,1.4013
5.39,1.2162,-1.1487
5.39,0.7162,-0.5987
5.39,2.0162,-1.0487
5.39,1.9162,-0.9987
5.39,1.2662,-0.0987
5.39,-1.4838,-0.6487
5.39,-1.0838,-0.6487
5.39,-0.6338,-0.4987
5.39,-0.3338,-0.5487
5.39,1.7162,-0.5987
5.39,0.0662,-0.4987
5.39,1.5662,-0.5487
5.39,1.4162,-0.4987
5.39,-1.8338,-0.4487
5.39,1.2662,-0.4487
5.39,-1.2838,0.5513
5.39,0.3662,0.3013
5.39,0.0662,0.3513
5.39,1.8162,0.4013
5.39,0.1162,1.0513
5.39,-0.2338,1.0013
5.39,-0.2838,1.3513
5.39,-0.3338,1.4013
10.38,1.2162,-1.1487
10.38,0.7162,-0.5987
10.38,2.0162,-1.0487
10.38,1.9162,-0.9987
10.38,1.2662,-0.0987
10.38,-1.4838,-0.6487
10.38,-1.0838,-0.6487
10.38,-0.6338,-0.4987
10.38,-0.3338,-0.5487
10.38,1.7162,-0.5987
10.38,0.0662,-0.4987
10.38,1.5662,-0.5487
10.38,1.4162,-0.4987
10.38,-1.8338,-0.4487
10.38,1.2662,-0.4487
10.38,-1.2838,0.5513
10.38,0.3662,0.3013
10.38,0.0662,0.3513
10.38,1.8162,0.4013
10.38,0.1162,1.0513
10.38,-0.2338,1.0013
10.38,-0.2838,1.3513
10.38,-0.3338,1.4013
10.92,1.2162,-1.1487
10.92,0.7162,-0.5987
10.92,2.0162,-1.0487
10.92,1.9162,-0.9987
10.92,1.2662,-0.0987
10.92,-1.4838,-0.6487
10.92,-1.0838,-0.6487
10.92,-0.6338,-0.4987
10.92,-0.3338,-0.5487
10.92,1.7162,-0.5987
10.92,0.0662,-0.4987
10.92,1.5662,-0.5487
10.92,1.4162,-0.4987
10.92,-1.8338,-0.4487
10.92,1.2662,-0.4487
10.92,-1.2838,0.5513
10.92,0.3662,0.3013
10.92,0.0662,0.3513
10.92,1.8162,0.4013
10.92,0.1162,1.0513
10.92,-0.2338,1.0013
10.92,-0.2838,1.3513
10.92,-0.3338,1.4013
14.19,1.2162,-1.1487
14.19,0.7162,-0.5987
