elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
25.19,-2.6803,0.5738,-3.0226,0.6470
50.52,0.3678,1.1147,0.4774,1.4470
60.36,-1.7455,1.3331,-2.0226,1.5470
84.17,0.5774,0.8970,0.5774,0.8970
107.29,-1.8782,0.1100,-2.2226,0.1725
136.04,-2.9741,1.1218,-3.2901,1.2725
160.31,-2.1377,1.4800,-2.3901,1.7225
179.42,-2.8016,0.2589,-3.1458,0.3225
203.74,-1.4981,0.8752,-1.7458,1.1225
216.73,-1.9959,-0.2672,-2.3458,-0.2775
240.00,-2.9875,1.1068,-3.2958,1.2725
257.03,-2.1496,1.6114,-2.3827,1.8725
