elapsed_s,area_m2,percent_known,known_cells,total_cells
1.64,6.408,64.33,2563,3984
3.87,6.408,64.33,2563,3984
6.61,6.408,64.33,2563,3984
7.83,6.408,64.33,2563,3984
19.94,6.408,64.33,2563,3984
23.57,6.408,64.33,2563,3984
25.37,6.408,64.33,2563,3984
27.38,7.755,68.81,3102,4508
29.65,7.985,70.85,3194,4508
31.62,8.110,71.96,3244,4508
33.57,8.345,73.25,3338,4557
35.39,8.445,74.13,3378,4557
37.39,8.535,74.92,3414,4557
39.38,8.645,75.88,3458,4557
41.44,8.815,77.38,3526,4557
43.43,8.885,77.99,3554,4557
45.81,9.033,79.28,3613,4557
47.39,9.033,78.44,3611,4606
49.40,9.043,78.53,3617,4606
51.38,9.045,78.55,3618,4606
53.38,9.045,78.55,3618,4606
57.98,9.045,78.55,3618,4606
59.40,9.045,78.55,3618,4606
61.39,9.045,78.55,3618,4606
63.38,9.045,78.55,3618,4606
65.37,9.045,78.55,3618,4606
67.39,9.045,78.55,3618,4606
69.38,9.045,78.55,3618,4606
71.38,9.045,78.55,3618,4606
73.41,9.045,78.55,3618,4606
75.39,9.045,78.55,3618,4606
77.38,9.045,78.55,3618,4606
79.39,9.045,78.55,3618,4606
81.38,9.045,78.55,3618,4606
83.38,9.045,78.55,3618,4606
85.39,9.045,78.55,3618,4606
87.38,9.045,78.55,3618,4606
89.38,9.045,78.55,3618,4606
91.39,9.045,78.55,3618,4606
93.38,9.045,78.55,3618,4606
95.38,9.045,78.55,3618,4606
97.38,9.045,78.55,3618,4606
99.38,9.045,78.55,3618,4606
101.39,9.045,78.55,3618,4606
103.39,9.045,78.55,3618,4606
105.39,9.045,78.55,3618,4606
107.40,9.045,78.55,3618,4606
109.38,9.045,78.55,3618,4606
111.38,9.045,78.55,3618,4606
113.41,9.045,78.55,3618,4606
115.38,9.045,78.55,3618,4606
117.38,9.045,78.55,3618,4606
119.37,9.045,78.55,3618,4606
121.38,9.045,78.55,3618,4606
123.39,9.045,78.55,3618,4606
125.38,9.045,78.55,3618,4606
127.39,9.045,78.55,3618,4606
129.38,9.045,78.55,3618,4606
131.37,9.045,78.55,3618,4606
133.38,9.045,78.55,3618,4606
135.39,9.045,78.55,3618,4606
137.39,9.045,78.55,3618,4606
139.38,9.045,78.55,3618,4606
141.40,9.045,78.55,3618,4606
143.37,9.045,78.55,3618,4606
145.39,9.045,78.55,3618,4606
147.39,9.045,78.55,3618,4606
149.38,9.045,78.55,3618,4606
153.91,9.048,78.57,3619,4606
155.38,9.048,78.57,3619,4606
157.38,9.048,78.57,3619,4606
159.39,9.048,78.57,3619,4606
161.50,9.048,78.57,3619,4606
165.42,9.048,78.57,3619,4606
167.40,9.048,78.57,3619,4606
169.39,9.048,78.57,3619,4606
171.39,9.048,78.57,3619,4606
173.38,9.048,78.57,3619,4606
175.38,9.048,78.57,3619,4606
177.40,9.048,78.57,3619,4606
179.39,9.048,78.57,3619,4606
181.39,9.048,78.57,3619,4606
183.40,9.048,78.57,3619,4606
185.37,9.048,78.57,3619,4606
187.39,9.048,78.57,3619,4606
189.42,9.048,78.57,3619,4606
191.44,9.048,78.57,3619,4606
193.39,9.048,78.57,3619,4606
195.38,9.048,78.57,3619,4606
199.10,9.048,78.57,3619,4606
199.39,9.048,78.57,3619,4606
201.38,9.048,78.57,3619,4606
203.39,9.228,80.13,3691,4606
205.41,9.228,80.13,3691,4606
208.89,9.273,80.53,3709,4606
209.38,9.273,80.53,3709,4606
211.40,9.273,80.53,3709,4606
213.38,9.273,80.53,3709,4606
215.39,9.273,80.53,3709,4606
217.38,9.273,80.53,3709,4606
220.91,9.273,80.53,3709,4606
221.43,9.273,80.53,3709,4606
223.41,9.273,80.53,3709,4606
225.42,9.273,80.53,3709,4606
227.39,9.273,80.53,3709,4606
231.90,9.273,80.53,3709,4606
233.39,9.273,80.53,3709,4606
235.39,9.273,80.53,3709,4606
237.38,9.273,80.53,3709,4606
239.38,9.273,80.53,3709,4606
241.43,9.273,80.53,3709,4606
243.42,9.320,80.94,3728,4606
245.39,9.320,80.94,3728,4606
248.82,9.320,80.94,3728,4606
249.39,9.320,80.94,3728,4606
251.38,9.320,80.94,3728,4606
253.38,9.320,80.94,3728,4606
255.39,9.320,80.94,3728,4606
260.10,9.320,80.94,3728,4606
261.38,9.320,80.94,3728,4606
263.38,9.320,80.94,3728,4606
265.39,9.320,80.94,3728,4606
267.39,9.320,80.94,3728,4606
269.38,9.320,80.94,3728,4606
272.52,9.320,80.94,3728,4606
273.38,9.320,80.94,3728,4606
275.39,9.320,80.94,3728,4606
277.39,9.320,80.94,3728,4606
279.38,9.320,80.94,3728,4606
281.38,9.320,80.94,3728,4606
283.38,9.323,80.96,3729,4606
285.38,9.323,80.96,3729,4606
289.02,9.323,80.96,3729,4606
289.38,9.323,80.96,3729,4606
291.41,9.323,80.96,3729,4606
293.38,9.323,80.96,3729,4606
295.38,9.323,80.96,3729,4606
297.38,9.323,80.96,3729,4606
301.05,9.323,80.96,3729,4606
301.38,9.323,80.96,3729,4606
303.39,9.323,80.96,3729,4606
305.38,9.323,80.96,3729,4606
307.39,9.323,80.96,3729,4606
309.39,9.323,80.96,3729,4606
313.41,9.323,80.96,3729,4606
315.39,9.323,80.96,3729,4606
317.38,9.323,80.96,3729,4606
319.39,9.323,80.96,3729,4606
321.38,9.323,80.96,3729,4606
323.44,9.328,81.00,3731,4606
325.38,9.330,81.02,3732,4606
330.43,9.330,81.02,3732,4606
331.38,9.330,81.02,3732,4606
333.42,9.330,81.02,3732,4606
335.38,9.330,81.02,3732,4606
338.51,9.330,81.02,3732,4606
339.39,9.330,81.02,3732,4606
341.39,9.330,81.02,3732,4606
343.39,9.330,81.02,3732,4606
345.38,9.330,81.02,3732,4606
347.38,9.330,81.02,3732,4606
349.72,9.330,81.02,3707,4606
351.38,9.330,81.02,3707,4606
354.89,9.330,81.02,3708,4606
355.38,9.330,81.02,3708,4606
357.38,9.330,81.02,3708,4606
362.89,9.330,81.02,3709,4606
363.39,9.330,81.02,3709,4606
365.39,9.330,81.02,3709,4606
367.38,9.330,81.02,3709,4606
369.39,9.330,81.02,3709,4606
371.38,9.330,81.02,3709,4606
373.39,9.330,81.02,3709,4606
375.38,9.330,81.02,3709,4606
377.38,9.330,81.02,3709,4606
379.39,9.330,81.02,3709,4606
381.39,9.330,81.02,3709,4606
383.38,9.330,81.02,3709,4606
385.39,9.330,81.02,3709,4606
387.38,9.330,81.02,3709,4606
389.38,9.330,81.02,3709,4606
391.39,9.330,81.02,3709,4606
393.39,9.330,81.02,3709,4606
395.38,9.330,81.02,3709,4606
397.39,9.330,81.02,3709,4606
399.38,9.330,81.02,3709,4606
401.38,9.330,81.02,3709,4606
403.38,9.330,81.02,3709,4606
405.38,9.330,81.02,3709,4606
407.39,9.330,81.02,3709,4606
409.43,9.330,81.02,3709,4606
411.38,9.330,81.02,3709,4606
413.39,9.330,81.02,3709,4606
415.39,9.330,81.02,3709,4606
417.39,9.330,81.02,3709,4606
419.38,9.330,81.02,3709,4606
421.38,9.330,81.02,3709,4606
