elapsed_s,area_m2,percent_known,known_cells,total_cells
2.06,4.803,46.67,1921,4116
4.25,4.803,46.67,1921,4116
6.97,4.803,46.67,1921,4116
21.97,4.803,46.67,1921,4116
25.50,4.803,46.67,1921,4116
28.63,4.803,46.67,1921,4116
31.87,4.803,46.67,1921,4116
35.03,4.803,46.67,1921,4116
38.22,4.803,46.67,1921,4116
41.36,4.803,46.67,1921,4116
44.51,4.803,46.67,1921,4116
50.65,4.803,46.67,1921,4116
54.48,4.803,46.67,1921,4116
55.32,4.803,46.67,1921,4116
60.43,4.803,46.67,1921,4116
63.68,4.803,46.67,1921,4116
66.78,4.803,46.67,1921,4116
69.92,4.803,46.67,1921,4116
73.07,4.803,46.67,1921,4116
76.21,4.803,46.67,1921,4116
79.54,4.803,46.67,1921,4116
84.30,4.803,46.67,1921,4116
87.67,4.803,46.67,1921,4116
90.94,7.605,72.43,3042,4200
94.17,8.393,79.93,3357,4200
97.42,8.520,81.14,3408,4200
100.96,8.693,81.81,3477,4250
104.13,8.775,82.59,3510,4250
107.37,8.775,82.59,3510,4250
107.85,8.775,82.59,3510,4250
111.05,8.775,82.59,3510,4250
114.28,8.835,79.42,3534,4450
117.41,8.855,79.60,3542,4450
120.62,8.870,79.73,3548,4450
124.10,8.883,79.84,3553,4450
127.79,8.898,79.98,3559,4450
128.04,8.898,79.98,3559,4450
130.04,8.898,79.98,3559,4450
132.03,8.900,80.00,3560,4450
136.20,8.900,80.00,3560,4450
139.39,8.905,80.04,3562,4450
142.55,8.908,80.07,3563,4450
145.66,8.910,80.09,3564,4450
149.21,8.920,80.18,3568,4450
152.42,8.923,80.20,3569,4450
155.51,8.928,80.25,3571,4450
160.41,8.928,80.25,3571,4450
163.71,8.928,80.25,3571,4450
166.88,8.928,80.25,3571,4450
169.97,8.928,80.25,3571,4450
173.11,8.953,80.47,3581,4450
176.27,8.953,80.47,3581,4450
179.47,8.953,80.47,3581,4450
182.64,8.953,80.47,3581,4450
185.86,8.955,80.49,3582,4450
189.16,8.960,80.54,3584,4450
192.33,8.965,80.58,3586,4450
195.64,8.965,80.58,3586,4450
198.92,8.968,80.61,3587,4450
203.82,8.973,80.65,3589,4450
207.11,8.973,80.65,3589,4450
210.39,8.973,80.65,3589,4450
213.54,8.973,80.65,3589,4450
217.08,8.975,80.67,3590,4450
220.77,8.988,80.79,3595,4450
223.98,8.990,80.81,3596,4450
227.14,8.990,80.81,3596,4450
230.36,8.998,80.88,3599,4450
233.56,9.018,81.06,3607,4450
236.81,9.058,80.51,3623,4500
240.10,9.058,80.51,3623,4500
243.36,9.058,80.51,3623,4500
246.49,9.058,80.51,3623,4500
249.66,9.058,80.51,3623,4500
250.21,9.075,80.67,3630,4500
252.68,9.100,80.89,3640,4500
257.09,9.100,80.89,3640,4500
260.18,9.100,80.89,3640,4500
263.33,9.100,80.89,3640,4500
266.52,9.100,80.89,3640,4500
269.67,9.100,80.89,3640,4500
272.78,9.100,80.89,3640,4500
275.95,9.808,63.19,3923,6208
279.06,10.008,62.84,4003,6370
282.21,10.078,63.28,4031,6370
285.39,10.183,63.94,4073,6370
288.66,10.183,63.94,4073,6370
291.74,10.183,63.94,4073,6370
294.90,10.183,63.94,4073,6370
298.02,10.183,63.94,4073,6370
301.19,10.183,63.94,4073,6370
304.32,10.183,63.94,4073,6370
307.50,10.183,63.94,4073,6370
310.69,10.183,63.94,4073,6370
