elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
26.28,-0.5135,-2.7253,-0.5783,-3.0692
39.53,-0.5783,0.4808,-0.5783,0.4808
63.76,-0.3283,0.6808,-0.3283,0.6808
106.52,-1.0792,-0.5025,-1.3962,-0.6509
