elapsed_s,frontier_x_m,frontier_y_m
3.00,-1.3891,-0.5946
3.00,-1.4391,0.6554
3.00,0.5109,0.8554
3.00,0.4609,-0.1946
3.00,-2.7891,-0.1446
3.00,0.5609,-0.7946
3.00,-0.3391,1.1054
3.00,0.4609,1.1554
3.00,-2.4391,-0.5446
3.00,-2.4391,0.9554
3.00,-2.5891,-0.6946
3.00,-2.3891,-0.6446
3.00,-3.1891,0.3054
3.00,-2.2391,0.6054
3.00,-2.4391,0.6554
3.00,-2.7391,1.0554
3.00,-2.6391,-0.9446
3.00,-2.3891,-0.9446
3.00,-2.2891,-0.9446
3.00,-2.6391,-0.8446
3.00,-2.9391,-0.7946
3.00,-2.4891,-0.7946
3.00,-2.2391,-0.7946
3.00,-2.7391,-0.7446
3.00,-2.3391,-0.7446
3.00,-2.8891,-0.6946
3.00,-2.1891,-0.6946
3.00,-2.6891,-0.6446
3.00,-2.0391,-0.6446
3.00,-2.5891,0.7054
8.85,-1.3891,-0.5946
8.85,-1.4391,0.6554
8.85,0.5109,0.8554
8.85,0.4609,-0.1946
8.85,-2.7891,-0.1446
8.85,0.5609,-0.7946
8.85,-0.3391,1.1054
8.85,0.4609,1.1554
8.85,-2.4391,-0.5446
8.85,-2.4391,0.9554
8.85,-2.5891,-0.6946
8.85,-2.3891,-0.6446
8.85,-3.1891,0.3054
8.85,-2.2391,0.6054
8.85,-2.4391,0.6554
8.85,-2.7391,1.0554
8.85,-2.6391,-0.9446
8.85,-2.3891,-0.9446
8.85,-2.2891,-0.9446
8.85,-2.6391,-0.8446
8.85,-2.9391,-0.7946
8.85,-2.4891,-0.7946
8.85,-2.2391,-0.7946
8.85,-2.7391,-0.7446
8.85,-2.3391,-0.7446
8.85,-2.8891,-0.6946
8.85,-2.1891,-0.6946
8.85,-2.6891,-0.6446
8.85,-2.0391,-0.6446
8.85,-2.5891,0.7054
19.53,-1.3891,-0.5946
19.53,-1.4391,0.6554
19.53,0.5109,0.8554
19.53,0.4609,-0.1946
19.53,-2.7891,-0.1446
19.53,0.5609,-0.7946
19.53,-0.3391,1.1054
19.53,0.4609,1.1554
19.53,-2.4391,-0.5446
19.53,-2.4391,0.9554
19.53,-2.5891,-0.6946
19.53,-2.3891,-0.6446
19.53,-3.1891,0.3054
19.53,-2.2391,0.6054
19.53,-2.4391,0.6554
19.53,-2.7391,1.0554
19.53,-2.6391,-0.9446
19.53,-2.3891,-0.9446
19.53,-2.2891,-0.9446
19.53,-2.6391,-0.8446
19.53,-2.9391,-0.7946
19.53,-2.4891,-0.7946
19.53,-2.2391,-0.7946
19.53,-2.7391,-0.7446
19.53,-2.3391,-0.7446
19.53,-2.8891,-0.6946
19.53,-2.1891,-0.6946
19.53,-2.6891,-0.6446
19.53,-2.0391,-0.6446
19.53,-2.5891,0.7054
22.79,-1.3891,-0.5946
22.79,-1.4391,0.6554
22.79,0.5109,0.8554
22.79,0.4609,-0.1946
22.79,-2.7891,-0.1446
22.79,0.5609,-0.7946
22.79,-0.3391,1.1054
22.79,0.4609,1.1554
22.79,-2.4391,-0.5446
22.79,-2.4391,0.9554
22.79,-2.5891,-0.6946
22.79,-2.3891,-0.6446
22.79,-3.1891,0.3054
22.79,-2.2391,0.6054
22.79,-2.4391,0.6554
22.79,-2.7391,1.0554
22.79,-2.6391,-0.9446
