elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
24.63,2.0162,-1.0487,2.0162,-1.0487
74.90,1.9044,0.7001,1.9044,0.7001
94.13,0.4761,1.6777,0.4761,1.6777
100.74,-1.0239,1.8277,-1.0239,1.8277
119.64,0.1449,-1.9973,0.1449,-1.9973
135.44,-4.4391,1.7577,-4.4391,1.7577
