elapsed_s,frontier_x_m,frontier_y_m
3.16,-1.4366,-0.1560
3.16,-0.8366,-0.4060
3.16,0.2634,-0.3560
3.16,-1.0866,0.5940
3.16,0.1634,0.9440
3.16,-0.0366,0.9940
3.16,-0.2866,0.9940
4.50,-1.4366,-0.1560
4.50,-0.8366,-0.4060
4.50,0.2634,-0.3560
4.50,-1.0866,0.5940
4.50,0.1634,0.9440
4.50,-0.0366,0.9940
4.50,-0.2866,0.9940
7.89,-1.4366,-0.1560
7.89,-0.8366,-0.4060
7.89,0.2634,-0.3560
7.89,-1.0866,0.5940
7.89,0.1634,0.9440
7.89,-0.0366,0.9940
7.89,-0.2866,0.9940
21.33,-1.4366,-0.1560
21.33,-0.8366,-0.4060
21.33,0.2634,-0.3560
21.33,-1.0866,0.5940
21.33,0.1634,0.9440
21.33,-0.0366,0.9940
21.33,-0.2866,0.9940
24.80,-1.4366,-0.1560
24.80,-0.8366,-0.4060
24.80,0.2634,-0.3560
24.80,-1.0866,0.5940
24.80,0.1634,0.9440
24.80,-0.0366,0.9940
24.80,-0.2866,0.9940
27.89,-1.4366,-0.1560
27.89,-0.8366,-0.4060
27.89,0.2634,-0.3560
27.89,-1.0866,0.5940
27.89,0.1634,0.9440
27.89,-0.0366,0.9940
27.89,-0.2866,0.9940
31.09,-1.4366,-0.1560
31.09,-0.8366,-0.4060
31.09,0.2634,-0.3560
31.09,-1.0866,0.5940
31.09,0.1634,0.9440
31.09,-0.0366,0.9940
31.09,-0.2866,0.9940
34.22,-1.4366,-0.1560
34.22,-0.8366,-0.4060
34.22,0.2634,-0.3560
34.22,-1.0866,0.5940
34.22,0.1634,0.9440
34.22,-0.0366,0.9940
34.22,-0.2866,0.9940
37.34,-1.4366,-0.1560
37.34,-0.8366,-0.4060
37.34,0.2634,-0.3560
37.34,-1.0866,0.5940
37.34,0.1634,0.9440
37.34,-0.0366,0.9940
37.34,-0.2866,0.9940
40.46,-1.4366,-0.1560
40.46,-0.8366,-0.4060
40.46,0.2634,-0.3560
40.46,-1.0866,0.5940
40.46,0.1634,0.9440
40.46,-0.0366,0.9940
40.46,-0.2866,0.9940
43.59,-1.4366,-0.1560
43.59,-0.8366,-0.4060
43.59,0.2634,-0.3560
43.59,-1.0866,0.5940
43.59,0.1634,0.9440
43.59,-0.0366,0.9940
43.59,-0.2866,0.9940
48.28,-1.4366,-0.1560
48.28,-0.8366,-0.4060
48.28,0.2634,-0.3560
48.28,-1.0866,0.5940
48.28,0.1634,0.9440
48.28,-0.0366,0.9940
48.28,-0.2866,0.9940
51.45,-1.7925,-0.4060
51.45,-0.8425,-0.4060
51.45,-1.7425,-0.2560
51.45,-1.8425,-0.0560
51.45,-1.8425,0.0440
51.45,-1.8925,0.1940
51.45,-0.7925,0.4940
51.45,-1.5925,0.5940
51.45,-1.1425,0.9940
54.55,-1.7925,-0.4060
54.55,-0.8425,-0.4060
54.55,-1.7425,-0.2560
54.55,-1.8425,-0.0560
54.55,-1.8425,0.0440
54.55,-1.8925,0.1940
54.55,-0.7925,0.4940
54.55,-1.5925,0.5940
54.55,-1.1425,0.9940
57.66,-1.7925,-0.4060
57.66,-0.8425,-0.4060
57.66,-1.7425,-0.2560
57.66,-1.8425,-0.0560
