elapsed_s,frontier_x_m,frontier_y_m
4.50,-0.7689,-0.5684
4.50,0.9811,-0.4184
4.50,0.7811,-0.1684
4.50,0.1811,0.4316
4.50,0.7311,0.2316
4.50,-0.5689,0.5316
4.50,-0.1189,0.3816
9.01,-0.7689,-0.5684
9.01,0.9811,-0.4184
9.01,0.7811,-0.1684
9.01,0.1811,0.4316
9.01,0.7311,0.2316
9.01,-0.5689,0.5316
9.01,-0.1189,0.3816
10.40,-0.7689,-0.5684
10.40,0.9811,-0.4184
10.40,0.7811,-0.1684
10.40,0.1811,0.4316
10.40,0.7311,0.2316
10.40,-0.5689,0.5316
10.40,-0.1189,0.3816
20.75,-0.7689,-0.5684
20.75,0.9811,-0.4184
20.75,0.7811,-0.1684
20.75,0.1811,0.4316
20.75,0.7311,0.2316
20.75,-0.5689,0.5316
20.75,-0.1189,0.3816
24.00,-0.7689,-0.5684
24.00,0.9811,-0.4184
24.00,0.7811,-0.1684
24.00,0.1811,0.4316
24.00,0.7311,0.2316
24.00,-0.5689,0.5316
24.00,-0.1189,0.3816
27.11,-0.7689,-0.5684
27.11,0.9811,-0.4184
27.11,0.7811,-0.1684
27.11,0.1811,0.4316
27.11,0.7311,0.2316
27.11,-0.5689,0.5316
27.11,-0.1189,0.3816
30.26,-0.7689,-0.5684
30.26,0.9811,-0.4184
30.26,0.7811,-0.1684
30.26,0.1811,0.4316
30.26,0.7311,0.2316
30.26,-0.5689,0.5316
30.26,-0.1189,0.3816
33.37,-0.7689,-0.5684
33.37,0.9811,-0.4184
33.37,0.7811,-0.1684
33.37,0.1811,0.4316
33.37,0.7311,0.2316
33.37,-0.5689,0.5316
33.37,-0.1189,0.3816
35.87,0.7811,-0.5348
35.87,1.2811,-0.3848
35.87,1.2311,-0.2848
35.87,0.3811,0.3652
35.87,1.0811,0.3652
35.87,0.5811,0.6652
35.87,0.6811,0.7152
35.87,1.0811,0.7652
39.88,0.7811,-0.5348
39.88,1.2811,-0.3848
39.88,1.2311,-0.2848
39.88,0.3811,0.3652
39.88,1.0811,0.3652
39.88,0.5811,0.6652
39.88,0.6811,0.7152
39.88,1.0811,0.7652
43.00,0.3781,0.3652
43.00,1.0781,0.3652
43.00,0.6281,0.6652
43.00,1.0781,0.7652
46.08,0.3781,0.3652
46.08,1.0781,0.3652
46.08,0.6281,0.6652
46.08,1.0781,0.7652
49.17,0.3781,0.3652
49.17,1.0781,0.3652
49.17,0.6281,0.6652
49.17,1.0781,0.7652
52.26,0.3781,0.3652
52.26,1.0781,0.3652
52.26,0.6281,0.6652
52.26,1.0781,0.7652
55.40,0.3781,0.3652
55.40,1.0781,0.3652
55.40,0.6281,0.6652
55.40,1.0781,0.7652
58.47,0.3781,0.3652
58.47,1.0781,0.3652
58.47,0.6281,0.6652
58.47,1.0781,0.7652
63.18,0.3781,0.3652
63.18,1.0781,0.3652
63.18,0.6281,0.6652
63.18,1.0781,0.7652
66.97,0.3781,0.3652
66.97,1.0781,0.3652
66.97,0.6281,0.6652
66.97,1.0781,0.7652
70.20,1.3155,-0.3848
70.20,0.3155,0.3652
70.20,1.0655,0.3652
70.20,0.7155,0.4152
70.20,0.6155,0.6652
70.20,0.7155,0.7152
70.20,1.1155,0.7652
70.20,0.9655,0.9652
70.20,1.1155,0.9652
73.32,1.0155,-0.6348
73.32,1.3155,-0.3848
73.32,0.3155,0.3652
73.32,1.0655,0.4152
73.32,0.7155,0.4152
73.32,0.6155,0.6652
73.32,0.7155,0.7152
73.32,1.1155,0.7652
73.32,0.9655,0.9652
73.32,1.1155,0.9652
76.51,1.0155,-0.6348
76.51,1.3155,-0.3848
76.51,0.3155,0.3652
76.51,1.0655,0.4152
76.51,0.7155,0.4152
76.51,0.6155,0.6652
76.51,0.7155,0.7152
76.51,1.1155,0.7652
76.51,0.9655,0.9652
76.51,1.1155,0.9652
79.66,1.0155,-0.6348
79.66,1.3155,-0.3848
79.66,0.3155,0.3652
79.66,1.0655,0.4152
79.66,0.7155,0.4152
79.66,0.6155,0.6652
79.66,0.7155,0.7152
79.66,1.1155,0.7652
79.66,0.9655,0.9652
79.66,1.1155,0.9652
83.00,1.0155,-0.6348
83.00,1.3155,-0.3848
83.00,0.3155,0.3652
83.00,1.0655,0.4152
83.00,0.7155,0.4152
83.00,0.6155,0.6652
83.00,0.7155,0.7152
83.00,1.1155,0.7652
83.00,0.9655,0.9652
83.00,1.1155,0.9652
86.34,1.1155,-0.6348
86.34,1.2655,-0.6348
86.34,1.3155,-0.3848
86.34,0.3155,0.3652
86.34,1.0655,0.4152
86.34,0.7155,0.4152
86.34,0.6155,0.6652
86.34,0.7155,0.7152
86.34,1.1155,0.7652
86.34,0.9655,0.9652
86.34,1.1155,0.9652
89.65,1.2155,-0.5848
89.65,1.3155,-0.3848
89.65,0.3155,0.3652
89.65,1.0655,0.4152
89.65,0.7155,0.4152
89.65,0.6155,0.6652
89.65,0.7155,0.7152
89.65,1.1155,0.7652
89.65,1.1155,0.9652
92.76,1.2609,-0.5348
92.76,1.3109,-0.3848
92.76,0.3109,0.3652
92.76,1.0609,0.3652
92.76,0.7109,0.4152
92.76,0.5109,0.5652
92.76,1.0109,0.6152
92.76,0.6109,0.6652
92.76,0.7109,0.7152
92.76,1.1109,0.7652
92.76,1.1109,0.9652
95.94,1.2609,-0.5348
95.94,1.3109,-0.3848
95.94,0.3109,0.3652
95.94,1.0609,0.3652
95.94,0.7109,0.4152
95.94,0.8609,0.6152
95.94,0.4609,0.6652
95.94,0.7109,0.7152
95.94,1.3109,0.9652
99.07,1.2609,-0.5389
99.07,1.3109,-0.3889
99.07,-0.9391,-0.0889
99.07,0.2609,0.3611
99.07,0.9609,0.4611
99.07,0.7609,0.4111
102.14,1.2609,-0.5389
102.14,1.3109,-0.3889
102.14,-0.9391,-0.0889
102.14,0.2609,0.3611
102.14,0.9609,0.4611
102.14,0.7609,0.4111
105.27,1.2609,-0.5389
105.27,1.3109,-0.3889
105.27,-0.9391,-0.0889
105.27,0.2609,0.3611
105.27,0.9609,0.4611
105.27,0.7609,0.4111
108.37,1.2609,-0.5389
108.37,1.3109,-0.3889
108.37,-0.9391,-0.0889
108.37,0.2609,0.3611
108.37,0.9609,0.4611
108.37,0.7609,0.4111
111.55,1.2609,-0.5389
111.55,1.3109,-0.3889
111.55,-0.9391,-0.0889
111.55,0.2609,0.3611
111.55,0.9609,0.4611
111.55,0.7609,0.4111
116.23,1.2609,-0.5389
116.23,1.3109,-0.3889
116.23,-0.9391,-0.0889
116.23,0.2609,0.3611
116.23,0.9609,0.4611
116.23,0.7609,0.4111
119.44,1.2609,-0.5389
119.44,1.3109,-0.3889
119.44,-0.9391,-0.0889
119.44,0.2609,0.3611
119.44,0.9609,0.4611
119.44,0.7609,0.4111
122.59,1.2609,-0.5389
122.59,1.3109,-0.3889
122.59,-0.9391,-0.0889
122.59,0.2609,0.3611
122.59,0.9609,0.4611
122.59,0.7609,0.4111
125.69,1.2609,-0.5389
125.69,1.3109,-0.3889
125.69,-0.9391,-0.0889
125.69,0.2609,0.3611
125.69,0.9609,0.4611
125.69,0.7609,0.4111
128.79,1.2609,-0.5389
128.79,1.3109,-0.3889
128.79,-0.9391,-0.0889
128.79,0.2609,0.3611
128.79,0.9609,0.4611
128.79,0.7609,0.4111
131.89,1.2609,-0.5389
131.89,1.3109,-0.3889
131.89,-0.9391,-0.0889
131.89,0.2609,0.3611
131.89,0.9609,0.4611
131.89,0.7609,0.4111
134.98,1.2609,-0.5389
134.98,1.3109,-0.3889
134.98,-0.9391,-0.0889
134.98,0.2609,0.3611
134.98,0.9609,0.4611
134.98,0.7609,0.4111
139.66,1.2609,-0.5389
139.66,1.3109,-0.3889
139.66,-0.9391,-0.0889
139.66,0.2609,0.3611
142.88,1.2609,-0.5389
142.88,1.3109,-0.3889
142.88,-0.9391,-0.0889
142.88,0.2609,0.3611
145.99,1.2609,-0.5389
145.99,1.3109,-0.3889
145.99,-0.9391,-0.0889
145.99,0.2609,0.3611
149.06,1.2609,-0.5389
149.06,1.3109,-0.3889
149.06,-0.9391,-0.0889
149.06,0.2609,0.3611
152.18,1.2609,-0.5389
152.18,1.3109,-0.3889
152.18,-0.9391,-0.0889
152.18,0.2609,0.3611
155.27,1.2609,-0.5389
155.27,1.3109,-0.3889
155.27,-0.9391,-0.0889
155.27,0.2609,0.3611
158.37,1.2609,-0.5389
158.37,1.3109,-0.3889
158.37,-0.9391,-0.0889
158.37,0.2609,0.3611
163.07,1.2109,-0.5525
163.07,1.3109,-0.4025
163.07,-0.9391,-0.1025
163.07,0.1109,0.2475
163.07,0.2609,0.3475
166.26,1.2109,-0.5525
166.26,1.3109,-0.4025
166.26,-0.9391,-0.1025
166.26,0.1109,0.2475
166.26,0.2609,0.3475
169.40,1.2109,-0.5525
169.40,1.3109,-0.4025
169.40,-0.9391,-0.1025
169.40,0.1109,0.2475
169.40,0.2609,0.3475
172.52,1.2109,-0.5525
172.52,1.3109,-0.4025
172.52,-0.9391,-0.1025
172.52,0.1109,0.2475
172.52,0.2609,0.3475
175.67,1.2109,-0.5525
175.67,1.3109,-0.4025
175.67,-0.9391,-0.1025
175.67,0.1109,0.2475
175.67,0.2609,0.3475
178.78,1.2606,-0.5525
178.78,1.3106,-0.4025
178.78,-0.9394,-0.1025
178.78,0.1106,0.2475
178.78,0.3106,0.3475
178.78,0.9606,1.0475
178.78,0.5106,1.0975
181.86,1.2606,-0.5525
181.86,1.3106,-0.4025
181.86,-0.9394,-0.1025
181.86,0.1106,0.2475
181.86,0.3106,0.3475
181.86,0.9606,1.0475
181.86,0.5106,1.0975
184.99,1.2606,-0.5525
184.99,1.3106,-0.4025
184.99,-0.9394,-0.1025
184.99,0.1106,0.2475
184.99,0.3106,0.3475
184.99,0.9606,1.0475
184.99,0.5106,1.0975
188.11,1.2606,-0.5525
188.11,1.3106,-0.4025
188.11,-0.9394,-0.1025
188.11,0.1106,0.2475
188.11,0.3106,0.3475
188.11,0.9606,1.0475
188.11,0.5106,1.0975
191.28,1.2713,-0.5525
191.28,1.2713,-0.4025
191.28,-0.9287,-0.1025
191.28,0.1213,0.2475
191.28,0.2713,0.3475
191.28,1.0713,1.1475
191.28,0.5213,1.0975
191.28,0.7213,1.1475
191.28,-0.6787,1.1975
191.28,-0.1287,1.1975
191.28,0.3713,1.9975
191.28,-0.5787,1.3475
191.28,-0.4787,1.4975
191.28,-0.4287,1.5975
191.28,-0.1787,1.8975
191.28,0.0713,2.2475
194.39,1.2713,-0.5525
194.39,1.2713,-0.4025
194.39,-0.9287,-0.1025
194.39,0.1213,0.2475
194.39,0.2713,0.3475
194.39,1.0713,1.1475
194.39,0.5213,1.0975
194.39,0.7213,1.1475
194.39,-0.6787,1.1975
194.39,-0.1287,1.1975
194.39,0.3713,1.9975
194.39,-0.5787,1.3475
194.39,-0.4787,1.4975
194.39,-0.4287,1.5975
194.39,-0.1787,1.8975
194.39,0.0713,2.2475
197.64,1.2713,-0.5525
197.64,1.2713,-0.4025
197.64,-0.9287,-0.1025
197.64,0.1213,0.2475
197.64,0.2713,0.3475
