elapsed_s,x_m,y_m
5.53,0.0000,0.0000
178.48,0.3622,-0.1894
188.07,0.1379,-0.0625
205.64,-0.1358,0.0936
208.78,0.0910,-0.0394
212.55,-0.1474,0.0780
215.62,0.0956,-0.0385
256.21,0.1636,-0.2402
