elapsed_s,area_m2,percent_known,known_cells,total_cells
5.15,4.155,73.47,1662,2262
6.42,4.155,73.47,1662,2262
7.01,4.155,73.47,1662,2262
9.31,4.155,73.47,1662,2262
9.99,4.155,73.47,1662,2262
11.11,4.155,73.47,1662,2262
12.03,4.155,73.47,1662,2262
13.28,4.155,73.47,1662,2262
14.04,4.155,73.47,1662,2262
15.05,4.155,73.47,1662,2262
16.02,4.155,73.47,1662,2262
16.69,4.155,73.47,1662,2262
17.61,4.155,73.47,1662,2262
18.55,4.155,73.47,1662,2262
20.06,4.155,73.47,1662,2262
20.55,4.155,73.47,1662,2262
21.56,4.155,73.47,1662,2262
22.75,4.155,73.47,1662,2262
23.57,4.155,73.47,1662,2262
24.57,4.155,73.47,1662,2262
25.57,4.155,73.47,1662,2262
26.54,4.155,73.47,1662,2262
27.64,4.155,73.47,1662,2262
28.97,4.465,77.62,1786,2301
29.54,4.465,77.62,1786,2301
30.55,4.465,77.62,1786,2301
31.54,4.798,79.33,1919,2419
32.58,5.248,85.33,2099,2460
34.72,5.430,88.29,2172,2460
