elapsed_s,x_rel_m,y_rel_m
18.14,0.0000,0.0000
35.15,0.0257,0.0087
35.77,0.0736,0.0446
36.45,0.1173,0.0861
37.05,0.1566,0.1309
37.75,0.0139,0.0753
38.75,0.0045,0.0707
39.04,-0.2154,-0.1193
40.04,-0.1762,-0.0879
40.75,-0.1310,-0.0372
41.44,-0.0934,0.0213
42.06,-0.2101,-0.0743
42.76,-0.1854,-0.0107
43.74,-0.3105,-0.1580
