elapsed_s,area_m2,percent_known,known_cells,total_cells
3.20,4.215,71.44,1686,2360
5.05,4.215,71.44,1686,2360
8.74,4.215,71.44,1686,2360
12.14,4.215,71.44,1686,2360
13.52,4.215,71.44,1686,2360
15.30,4.215,71.44,1686,2360
16.71,4.215,71.44,1686,2360
18.69,4.215,71.44,1686,2360
20.15,4.215,71.44,1686,2360
22.24,4.215,71.44,1686,2360
24.15,4.215,71.44,1686,2360
26.20,4.215,71.44,1686,2360
28.16,4.215,71.44,1686,2360
30.15,4.215,71.44,1686,2360
32.15,4.215,71.44,1686,2360
34.15,4.215,71.44,1686,2360
36.15,4.215,71.44,1686,2360
38.15,4.215,71.44,1686,2360
40.16,4.215,71.44,1686,2360
42.15,4.215,71.44,1686,2360
44.18,4.215,71.44,1686,2360
46.15,4.215,71.44,1686,2360
48.17,4.813,81.57,1925,2360
50.37,5.070,85.93,2028,2360
52.36,5.130,84.83,2052,2419
54.18,5.270,85.69,2108,2460
56.15,5.293,86.06,2117,2460
58.39,5.295,86.10,2118,2460
60.20,5.300,86.18,2120,2460
62.16,5.300,86.18,2120,2460
64.17,5.300,86.18,2120,2460
66.20,5.300,86.18,2120,2460
68.16,5.303,86.22,2121,2460
70.20,5.303,86.22,2121,2460
72.15,5.303,86.22,2121,2460
74.17,5.303,86.22,2121,2460
76.17,5.303,86.22,2121,2460
78.20,5.303,86.22,2121,2460
80.15,5.303,86.22,2121,2460
82.16,5.303,86.22,2121,2460
84.16,5.305,86.26,2122,2460
86.16,5.305,86.26,2122,2460
88.16,5.305,86.26,2122,2460
90.40,5.305,86.26,2122,2460
92.51,5.305,86.26,2122,2460
95.09,5.313,86.38,2125,2460
96.47,5.313,86.38,2125,2460
99.79,5.318,86.46,2127,2460
100.30,5.320,86.50,2128,2460
102.32,5.430,88.29,2172,2460
104.16,5.430,88.29,2172,2460
106.37,5.443,88.50,2177,2460
108.16,5.448,88.58,2179,2460
110.17,5.448,88.58,2179,2460
112.16,5.448,88.58,2179,2460
114.39,5.448,88.58,2179,2460
116.16,5.450,88.62,2180,2460
118.23,5.450,88.62,2180,2460
120.49,5.450,88.62,2180,2460
122.16,5.450,88.62,2180,2460
124.17,5.450,88.62,2180,2460
126.25,5.450,88.62,2180,2460
128.20,5.450,88.62,2180,2460
130.22,5.525,89.84,2210,2460
132.17,5.525,89.84,2210,2460
134.17,5.568,90.53,2227,2460
136.16,5.623,89.92,2249,2501
138.18,5.623,89.92,2249,2501
140.17,5.623,89.92,2249,2501
142.17,5.623,89.92,2249,2501
144.16,5.625,89.96,2250,2501
146.19,5.633,90.08,2253,2501
148.17,5.640,90.20,2256,2501
150.17,5.640,90.20,2246,2501
152.17,5.640,90.20,2246,2501
154.20,5.640,90.20,2246,2501
156.52,5.640,90.20,2246,2501
158.17,5.640,90.20,2253,2501
160.16,5.640,90.20,2255,2501
162.22,5.640,90.20,2255,2501
164.25,5.668,90.64,2267,2501
166.19,5.668,90.64,2267,2501
168.16,5.668,90.64,2267,2501
170.17,5.668,90.64,2267,2501
172.23,5.683,90.88,2273,2501
174.20,5.683,90.88,2273,2501
176.40,5.683,90.88,2273,2501
178.16,5.683,90.88,2273,2501
180.22,5.683,90.88,2273,2501
182.20,5.683,90.88,2273,2501
184.19,5.683,90.88,2273,2501
186.28,5.683,90.88,2273,2501
188.19,5.685,90.92,2274,2501
190.36,5.685,90.92,2274,2501
192.42,5.693,91.04,2277,2501
194.19,5.693,91.04,2277,2501
196.17,5.693,91.04,2277,2501
198.18,5.693,91.04,2277,2501
200.22,5.693,91.04,2277,2501
202.18,5.693,91.04,2277,2501
204.17,5.693,91.04,2277,2501
206.18,5.693,91.04,2277,2501
208.21,5.693,91.04,2277,2501
210.19,5.693,91.04,2277,2501
212.17,5.693,91.04,2277,2501
214.18,5.693,91.04,2277,2501
216.18,5.693,91.04,2277,2501
218.19,5.693,91.04,2277,2501
220.52,5.695,91.08,2278,2501
222.19,5.705,91.24,2282,2501
224.18,5.705,91.24,2282,2501
226.18,5.705,91.24,2282,2501
228.20,5.705,91.24,2282,2501
230.20,5.715,91.40,2286,2501
232.19,5.715,91.40,2286,2501
234.17,5.715,91.40,2286,2501
236.19,5.715,91.40,2286,2501
238.19,5.715,91.40,2286,2501
240.20,5.715,91.40,2286,2501
242.17,5.715,91.40,2286,2501
244.18,5.715,91.40,2286,2501
246.17,5.715,91.40,2286,2501
248.18,5.715,91.40,2286,2501
250.20,5.715,91.40,2286,2501
252.19,5.715,91.40,2286,2501
254.19,5.715,91.40,2286,2501
256.23,5.715,91.40,2286,2501
