elapsed_s,area_m2,percent_known,known_cells,total_cells
3.10,4.855,84.40,1942,2301
5.15,4.855,84.40,1942,2301
6.84,4.855,84.40,1942,2301
8.57,4.855,84.40,1942,2301
10.71,4.855,84.40,1942,2301
12.63,4.855,84.40,1942,2301
14.57,4.855,84.40,1942,2301
16.56,4.855,84.40,1942,2301
18.56,4.855,84.40,1942,2301
21.02,5.195,90.31,2078,2301
22.69,5.225,90.83,2090,2301
24.81,5.253,91.31,2101,2301
26.56,5.253,91.31,2101,2301
28.59,5.253,91.31,2101,2301
30.56,5.253,91.31,2101,2301
32.60,5.253,91.31,2101,2301
34.57,5.253,91.31,2101,2301
36.57,5.253,91.31,2101,2301
38.58,5.253,91.31,2101,2301
40.57,5.253,91.31,2101,2301
42.57,5.253,91.31,2101,2301
44.56,5.253,91.31,2101,2301
46.56,5.253,91.31,2101,2301
48.59,5.253,91.31,2101,2301
50.59,5.253,91.31,2101,2301
52.63,5.253,91.31,2101,2301
54.56,5.253,91.31,2101,2301
56.57,5.253,91.31,2101,2301
58.64,5.253,91.31,2101,2301
60.57,5.253,91.31,2101,2301
62.56,5.253,91.31,2101,2301
64.56,5.253,91.31,2101,2301
66.61,5.253,91.31,2101,2301
69.08,5.313,92.35,2125,2301
71.10,5.313,92.35,2125,2301
73.69,5.345,91.37,2138,2340
74.81,5.348,91.41,2139,2340
76.58,5.348,91.41,2139,2340
78.57,5.348,91.41,2139,2340
80.56,5.348,91.41,2139,2340
83.00,5.365,91.71,2146,2340
84.57,5.430,91.30,2172,2379
86.58,5.430,91.30,2172,2379
88.59,5.495,92.39,2198,2379
90.66,5.573,83.17,2229,2680
92.57,5.573,83.17,2229,2680
94.57,5.573,83.17,2229,2680
96.66,5.625,45.59,2250,4935
98.71,5.655,36.78,2262,6150
101.06,5.760,25.75,2304,8949
102.93,5.818,26.00,2327,8949
105.06,5.820,26.01,2328,8949
107.21,5.828,26.05,2331,8949
109.16,5.833,26.07,2333,8949
111.15,5.833,26.07,2330,8949
112.75,5.833,14.93,2326,15624
114.86,5.833,14.93,2332,15624
116.92,5.833,14.93,2332,15624
118.61,5.833,14.93,2333,15624
120.67,5.833,14.93,2333,15624
122.59,5.833,14.93,2333,15624
124.61,5.833,14.93,2333,15624
126.67,5.833,14.93,2333,15624
128.64,5.833,14.93,2333,15624
130.59,5.833,14.93,2333,15624
132.59,5.833,14.93,2333,15624
134.64,5.833,14.93,2333,15624
136.62,5.833,14.93,2333,15624
138.59,5.833,14.93,2333,15624
140.59,5.833,14.93,2333,15624
142.61,5.833,14.93,2333,15624
144.62,5.833,14.93,2333,15624
147.17,5.833,14.93,2333,15624
148.58,5.833,14.93,2333,15624
150.58,5.833,14.93,2333,15624
152.57,5.833,14.93,2333,15624
154.74,5.850,14.98,2340,15624
156.62,5.868,15.02,2347,15624
159.11,5.873,15.03,2349,15624
160.77,5.873,15.03,2349,15624
162.84,5.913,15.14,2365,15624
164.61,5.913,15.14,2365,15624
166.65,5.913,15.14,2365,15624
