elapsed_s,area_m2,percent_known,known_cells,total_cells
6.31,3.333,60.48,1333,2204
8.50,3.333,60.48,1333,2204
10.23,3.333,60.48,1333,2204
11.59,3.333,60.48,1333,2204
13.39,3.333,60.48,1333,2204
15.31,3.333,60.48,1333,2204
17.69,3.333,60.48,1333,2204
19.28,3.333,60.48,1333,2204
21.67,4.555,82.67,1822,2204
23.75,4.730,85.84,1892,2204
25.36,4.860,86.71,1944,2242
27.77,4.888,87.20,1955,2242
29.38,4.890,87.24,1956,2242
32.25,4.923,87.82,1969,2242
34.14,4.938,88.09,1975,2242
35.62,4.953,88.36,1981,2242
37.58,4.990,89.03,1996,2242
39.81,4.998,89.16,1999,2242
41.79,5.000,89.21,2000,2242
43.43,5.000,89.21,2000,2242
45.56,5.013,89.43,2005,2242
47.38,5.013,89.43,2005,2242
49.94,5.013,89.43,2005,2242
52.10,5.013,89.43,2005,2242
54.23,5.018,89.52,2007,2242
55.77,5.038,89.88,2015,2242
57.59,5.048,90.05,2019,2242
59.46,5.048,90.05,2019,2242
61.86,5.053,90.14,2021,2242
63.31,5.053,90.14,2021,2242
65.34,5.075,89.04,2030,2280
67.41,5.105,87.26,2042,2340
69.32,5.220,84.88,2088,2460
71.38,5.220,84.88,2088,2460
73.36,5.398,71.73,2159,3010
75.56,5.593,53.26,2237,4200
77.28,5.593,53.26,2237,4200
79.43,5.593,53.26,2237,4200
82.24,6.303,60.02,2521,4200
84.35,6.580,62.67,2632,4200
86.68,6.958,66.26,2783,4200
87.63,6.968,66.36,2787,4200
89.40,6.980,66.48,2792,4200
91.83,6.980,66.48,2792,4200
94.33,6.990,66.57,2796,4200
96.16,6.990,66.57,2796,4200
