elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.74,0.0000,0.0000,-0.0065,-0.0003,0.0000,0.0000,-0.0065,-0.0003
25.01,-0.0021,-0.0001,-0.0132,-0.0006,-0.0021,-0.0001,-0.0132,-0.0006
26.03,-0.0173,-0.0007,-0.0172,-0.0007,-0.0173,-0.0007,-0.0172,-0.0007
27.14,-0.0333,-0.0014,-0.0238,-0.0011,-0.0333,-0.0014,-0.0238,-0.0011
28.21,-0.0331,-0.0014,-0.0294,-0.0053,-0.0331,-0.0014,-0.0294,-0.0053
29.72,-0.0334,-0.0021,-0.0282,-0.0162,-0.0334,-0.0021,-0.0282,-0.0162
30.81,-0.0300,-0.0210,-0.0130,-0.0376,-0.0300,-0.0210,-0.0130,-0.0376
31.82,-0.0110,-0.0551,0.0140,-0.0670,-0.0110,-0.0551,0.0140,-0.0670
32.73,0.0426,-0.1083,0.0544,-0.1021,0.0426,-0.1083,0.0544,-0.1021
33.41,0.1020,-0.1486,0.2029,-0.1412,0.1020,-0.1486,0.2029,-0.1412
34.01,0.1685,-0.1776,0.3614,-0.1722,0.1685,-0.1776,0.3614,-0.1722
34.51,0.7123,-0.2165,0.4572,-0.1740,0.7123,-0.2165,0.4572,-0.1740
35.11,0.7814,-0.2099,0.5533,-0.1623,0.7814,-0.2099,0.5533,-0.1623
35.74,0.5219,-0.1173,0.5959,-0.1428,0.5219,-0.1173,0.5959,-0.1428
36.43,0.5825,-0.0903,0.5411,-0.1065,0.5825,-0.0903,0.5411,-0.1065
36.96,0.3815,-0.0802,0.4222,-0.0905,0.3815,-0.0802,0.4222,-0.0905
37.41,0.4381,-0.0350,0.3554,-0.0927,0.4381,-0.0350,0.3554,-0.0927
38.21,0.1870,-0.1296,0.2305,-0.1343,0.1870,-0.1296,0.2305,-0.1343
39.32,0.1880,-0.1284,0.1457,-0.1778,0.1880,-0.1284,0.1457,-0.1778
39.52,-0.0422,-0.2984,0.0497,-0.2303,-0.0422,-0.2984,0.0497,-0.2303
40.61,-0.0424,-0.2977,0.0039,-0.2640,-0.0424,-0.2977,0.0039,-0.2640
41.69,-0.0420,-0.2976,-0.0421,-0.2979,-0.0420,-0.2976,-0.0421,-0.2979
42.71,-0.0420,-0.2978,-0.0429,-0.2973,-0.0420,-0.2978,-0.0429,-0.2973
43.72,-0.0421,-0.2979,-0.0432,-0.2955,-0.0421,-0.2979,-0.0432,-0.2955
47.50,-0.0458,-0.2955,-0.0435,-0.2943,-0.0458,-0.2955,-0.0435,-0.2943
48.51,-0.0439,-0.2888,-0.0438,-0.2931,-0.0439,-0.2888,-0.0438,-0.2931
49.61,-0.0437,-0.2915,-0.0435,-0.2907,-0.0437,-0.2915,-0.0435,-0.2907
51.41,-0.0437,-0.2916,-0.0415,-0.2895,-0.0437,-0.2916,-0.0415,-0.2895
52.51,-0.0402,-0.2863,-0.0398,-0.2905,-0.0402,-0.2863,-0.0398,-0.2905
53.51,-0.0357,-0.2894,-0.0388,-0.2903,-0.0357,-0.2894,-0.0388,-0.2903
54.51,-0.0354,-0.2939,-0.0371,-0.2899,-0.0354,-0.2939,-0.0371,-0.2899
