elapsed_s,area_m2,percent_known,known_cells,total_cells
0.77,3.245,45.38,1298,2860
2.75,3.245,45.38,1298,2860
4.61,3.245,45.38,1298,2860
6.76,3.245,45.38,1298,2860
9.48,3.245,45.38,1298,2860
11.21,3.245,45.38,1298,2860
12.64,3.245,45.38,1298,2860
14.31,3.245,45.38,1298,2860
15.91,3.245,45.38,1298,2860
17.89,3.245,45.38,1298,2860
20.31,3.245,45.38,1298,2860
21.86,3.245,45.38,1298,2860
23.87,3.245,45.38,1298,2860
25.87,3.245,45.38,1298,2860
27.87,3.245,45.38,1298,2860
29.87,3.245,45.38,1298,2860
31.90,3.245,45.38,1298,2860
33.86,3.245,45.38,1298,2860
35.87,3.245,45.38,1298,2860
37.88,3.245,45.38,1298,2860
39.86,3.245,45.38,1298,2860
41.88,3.245,45.38,1298,2860
43.87,4.563,18.00,1825,10137
45.89,4.563,18.00,1825,10137
47.97,5.333,20.82,2133,10246
50.58,5.378,20.99,2151,10246
51.86,5.378,20.99,2151,10246
53.87,5.378,20.99,2151,10246
55.88,5.378,20.99,2151,10246
57.89,5.378,20.99,2151,10246
59.87,5.378,20.99,2151,10246
61.89,5.378,20.99,2151,10246
64.28,5.378,20.99,2151,10246
66.16,5.378,20.99,2151,10246
67.99,5.378,20.99,2151,10246
70.20,5.378,20.99,2151,10246
72.42,5.378,20.99,2151,10246
73.88,5.378,20.99,2151,10246
76.72,5.378,20.99,2151,10246
78.53,5.378,20.99,2151,10246
79.87,5.378,20.99,2151,10246
82.93,5.378,20.99,2151,10246
84.42,5.378,20.99,2151,10246
86.37,5.378,20.99,2151,10246
88.57,5.378,20.99,2151,10246
89.88,5.378,20.99,2151,10246
91.94,5.378,20.99,2151,10246
94.09,5.378,20.99,2151,10246
95.88,5.378,20.99,2151,10246
98.09,5.378,20.99,2151,10246
99.87,5.378,20.99,2151,10246
101.86,5.378,20.99,2151,10246
103.90,5.378,20.99,2151,10246
105.90,5.378,20.99,2151,10246
107.90,5.378,20.99,2151,10246
