elapsed_s,area_m2,percent_known,known_cells,total_cells
2.04,3.125,71.23,1250,1755
2.93,3.125,71.23,1250,1755
5.26,3.125,71.23,1250,1755
6.98,3.125,71.23,1250,1755
8.99,3.125,71.23,1250,1755
10.52,3.125,71.23,1250,1755
12.54,3.125,71.23,1250,1755
15.00,3.283,71.63,1313,1833
16.52,3.293,71.85,1317,1833
18.53,3.293,71.85,1317,1833
20.90,3.295,71.90,1318,1833
22.53,3.295,71.90,1318,1833
24.94,3.308,72.18,1323,1833
26.84,3.323,72.50,1329,1833
28.60,3.458,70.92,1383,1950
30.65,3.663,65.90,1465,2223
33.52,4.275,50.85,1710,3363
35.42,5.233,48.81,2093,4288
36.73,5.415,48.29,2166,4485
38.53,5.580,49.77,2232,4485
40.54,5.580,49.77,2232,4485
43.20,5.755,50.55,2302,4554
45.22,5.930,52.09,2372,4554
46.52,6.005,52.74,2402,4554
48.65,6.005,52.74,2402,4554
50.57,6.013,52.81,2405,4554
52.57,6.013,52.81,2405,4554
54.57,6.090,53.49,2436,4554
56.80,6.128,53.82,2451,4554
59.63,6.128,53.82,2451,4554
61.11,6.130,53.84,2452,4554
62.93,6.130,53.84,2452,4554
65.88,6.150,54.02,2460,4554
66.56,6.150,54.02,2460,4554
69.86,6.715,58.98,2686,4554
70.61,6.715,58.98,2686,4554
73.17,9.110,42.60,3644,8554
74.67,9.403,43.02,3761,8742
76.53,9.403,43.02,3761,8742
78.59,9.403,43.02,3761,8742
81.16,9.405,43.03,3762,8742
83.42,9.405,43.03,3762,8742
85.11,9.405,43.03,3762,8742
87.85,9.405,43.03,3762,8742
88.53,9.405,43.03,3762,8742
91.11,9.405,43.03,3762,8742
92.59,9.405,43.03,3762,8742
95.34,9.405,43.03,3762,8742
96.93,9.405,43.03,3762,8742
98.56,9.405,43.03,3762,8742
100.56,9.405,43.03,3762,8742
102.81,9.405,43.03,3762,8742
105.14,9.405,43.03,3762,8742
106.82,9.405,43.03,3762,8742
108.69,9.405,43.03,3762,8742
110.57,9.405,43.03,3762,8742
113.22,9.405,43.03,3762,8742
116.25,9.405,43.03,3762,8742
118.31,9.405,43.03,3762,8742
118.61,9.405,43.03,3762,8742
121.18,9.405,43.03,3762,8742
122.87,9.405,43.03,3762,8742
125.01,9.405,43.03,3762,8742
