elapsed_s,area_m2,percent_known,known_cells,total_cells
1.45,4.825,83.19,1930,2320
2.31,4.825,83.19,1930,2320
3.32,4.825,83.19,1930,2320
4.09,4.825,83.19,1930,2320
5.25,4.825,83.19,1930,2320
6.24,4.825,83.19,1930,2320
7.05,4.825,83.19,1930,2320
8.51,4.825,83.19,1930,2320
10.20,4.825,83.19,1930,2320
10.94,4.825,83.19,1930,2320
11.99,4.825,83.19,1930,2320
12.90,4.825,83.19,1930,2320
13.82,4.825,83.19,1930,2320
15.01,4.825,83.19,1930,2320
15.81,4.825,83.19,1930,2320
16.73,4.825,83.19,1930,2320
17.49,4.825,83.19,1930,2320
18.47,4.825,83.19,1930,2320
19.48,4.825,83.19,1930,2320
20.71,4.825,83.19,1930,2320
21.47,4.825,83.19,1930,2320
22.47,4.825,83.19,1930,2320
23.47,4.825,83.19,1930,2320
24.47,4.825,83.19,1930,2320
25.48,4.825,83.19,1930,2320
26.47,4.825,83.19,1930,2320
27.47,4.825,83.19,1930,2320
28.48,4.825,83.19,1930,2320
29.47,4.825,83.19,1930,2320
30.47,4.825,83.19,1930,2320
31.48,4.825,83.19,1930,2320
32.47,4.825,83.19,1930,2320
33.47,4.825,83.19,1930,2320
34.47,4.825,83.19,1930,2320
35.55,5.420,93.45,2168,2320
36.61,5.473,92.05,2189,2378
37.86,5.480,92.18,2192,2378
39.02,5.528,91.40,2211,2419
39.94,5.528,91.40,2211,2419
