elapsed_s,x_rel_m,y_rel_m
17.20,0.0000,0.0000
33.80,0.0242,-0.0037
34.50,0.0836,0.0061
35.40,0.1398,0.0268
35.79,0.1931,0.0559
36.85,0.1945,0.0911
37.01,0.0473,0.1096
37.50,0.0789,0.1513
37.99,-0.1170,0.0419
38.60,-0.0917,0.1036
38.95,-0.2248,-0.0211
39.71,-0.2316,0.0316
40.20,-0.3526,-0.1267
