elapsed_s,area_m2,percent_known,known_cells,total_cells
1.11,4.043,73.37,1617,2204
4.12,4.043,73.37,1617,2204
6.30,4.043,73.37,1617,2204
7.41,4.043,73.37,1617,2204
9.75,4.043,73.37,1617,2204
11.83,4.043,73.37,1617,2204
13.44,4.043,73.37,1617,2204
15.14,4.043,73.37,1617,2204
17.09,4.043,73.37,1617,2204
19.09,4.043,73.37,1617,2204
21.07,4.043,73.37,1617,2204
23.21,4.330,78.58,1732,2204
25.22,4.613,82.29,1845,2242
27.08,5.190,92.60,2076,2242
29.47,5.373,93.39,2149,2301
31.09,5.405,92.39,2162,2340
33.08,5.405,92.39,2162,2340
35.08,5.405,92.39,2162,2340
37.52,5.413,92.52,2165,2340
39.09,5.413,92.52,2165,2340
41.09,5.413,92.52,2165,2340
43.10,5.413,92.52,2165,2340
45.21,5.413,92.52,2165,2340
47.11,5.413,92.52,2165,2340
49.14,5.413,92.52,2165,2340
51.12,5.413,92.52,2165,2340
53.09,5.413,92.52,2165,2340
55.11,5.413,92.52,2165,2340
57.11,5.413,92.52,2165,2340
59.12,5.413,92.52,2165,2340
61.10,5.413,92.52,2165,2340
63.08,5.413,92.52,2165,2340
65.10,5.413,92.52,2165,2340
67.14,5.413,92.52,2165,2340
69.10,5.413,92.52,2165,2340
71.09,5.413,92.52,2165,2340
73.10,5.413,92.52,2165,2340
75.09,5.413,92.52,2165,2340
77.11,5.413,92.52,2165,2340
79.08,5.413,92.52,2165,2340
81.08,5.413,92.52,2165,2340
83.11,5.413,92.52,2165,2340
85.09,5.413,92.52,2165,2340
87.15,5.413,92.52,2165,2340
89.13,5.413,92.52,2165,2340
91.12,5.413,92.52,2165,2340
93.13,5.413,92.52,2165,2340
95.37,5.413,92.52,2165,2340
97.10,5.413,92.52,2165,2340
99.32,5.418,92.61,2167,2340
101.12,5.418,92.61,2167,2340
103.09,5.428,92.78,2171,2340
105.10,5.428,92.78,2171,2340
107.32,5.438,92.95,2175,2340
109.09,5.440,92.99,2176,2340
111.43,5.465,93.42,2186,2340
113.11,5.488,93.80,2195,2340
115.11,5.493,93.89,2197,2340
117.10,5.498,93.97,2199,2340
119.10,5.500,94.02,2200,2340
121.21,5.503,94.06,2201,2340
123.50,5.510,94.19,2204,2340
125.10,5.510,94.19,2204,2340
127.12,5.523,94.40,2209,2340
129.09,5.523,94.40,2209,2340
131.17,5.530,94.53,2212,2340
133.28,5.543,94.74,2217,2340
135.13,5.550,94.87,2220,2340
