elapsed_s,frontier_x_m,frontier_y_m
5.61,-0.7126,-0.3018
5.61,1.0374,-0.3518
5.61,-0.7626,0.4482
5.61,-1.0626,0.9482
5.61,-0.4626,0.9482
5.61,0.9374,0.8982
5.61,0.1374,0.8482
5.61,0.2374,1.2482
8.43,-0.7126,-0.3018
8.43,1.0374,-0.3518
8.43,-0.7626,0.4482
8.43,-1.0626,0.9482
8.43,-0.4626,0.9482
8.43,0.9374,0.8982
8.43,0.1374,0.8482
8.43,0.2374,1.2482
9.54,-0.7126,-0.3018
9.54,1.0374,-0.3518
9.54,-0.7626,0.4482
9.54,-1.0626,0.9482
9.54,-0.4626,0.9482
9.54,0.9374,0.8982
9.54,0.1374,0.8482
9.54,0.2374,1.2482
10.90,-0.7126,-0.3018
10.90,1.0374,-0.3518
10.90,-0.7626,0.4482
10.90,-1.0626,0.9482
10.90,-0.4626,0.9482
10.90,0.9374,0.8982
10.90,0.1374,0.8482
10.90,0.2374,1.2482
13.02,-0.7126,-0.3018
13.02,1.0374,-0.3518
13.02,-0.7626,0.4482
13.02,-1.0626,0.9482
13.02,-0.4626,0.9482
13.02,0.9374,0.8982
13.02,0.1374,0.8482
13.02,0.2374,1.2482
15.52,-0.7126,-0.3018
15.52,1.0374,-0.3518
15.52,-0.7626,0.4482
15.52,-1.0626,0.9482
15.52,-0.4626,0.9482
15.52,0.9374,0.8982
15.52,0.1374,0.8482
15.52,0.2374,1.2482
18.44,-0.7126,-0.3018
18.44,1.0374,-0.3518
18.44,-0.7626,0.4482
18.44,-1.0626,0.9482
18.44,-0.4626,0.9482
18.44,0.9374,0.8982
18.44,0.1374,0.8482
18.44,0.2374,1.2482
19.86,-0.7126,-0.3018
19.86,1.0374,-0.3518
19.86,-0.7626,0.4482
19.86,-1.0626,0.9482
19.86,-0.4626,0.9482
19.86,0.9374,0.8982
19.86,0.1374,0.8482
19.86,0.2374,1.2482
22.14,-0.7126,-0.3018
22.14,1.0374,-0.3518
22.14,-0.7626,0.4482
22.14,-1.0626,0.9482
22.14,-0.4626,0.9482
22.14,0.9374,0.8982
22.14,0.1374,0.8482
22.14,0.2374,1.2482
23.27,-0.7126,-0.3018
23.27,1.0374,-0.3518
23.27,-0.7626,0.4482
23.27,-1.0626,0.9482
23.27,-0.4626,0.9482
