elapsed_s,frontier_x_m,frontier_y_m
5.72,0.0062,-0.9661
5.72,-0.7938,-0.7161
5.72,0.4562,-0.8161
5.72,-1.5938,-0.6161
5.72,-1.4938,0.5339
5.72,-0.0438,0.8339
5.72,0.1062,0.8339
7.25,0.0062,-0.9661
7.25,-0.7938,-0.7161
7.25,0.4562,-0.8161
7.25,-1.5938,-0.6161
7.25,-1.4938,0.5339
7.25,-0.0438,0.8339
7.25,0.1062,0.8339
8.26,0.0062,-0.9661
8.26,-0.7938,-0.7161
8.26,0.4562,-0.8161
8.26,-1.5938,-0.6161
8.26,-1.4938,0.5339
8.26,-0.0438,0.8339
8.26,0.1062,0.8339
9.77,0.0062,-0.9661
9.77,-0.7938,-0.7161
9.77,0.4562,-0.8161
9.77,-1.5938,-0.6161
9.77,-1.4938,0.5339
9.77,-0.0438,0.8339
9.77,0.1062,0.8339
11.82,0.0062,-0.9661
11.82,-0.7938,-0.7161
11.82,0.4562,-0.8161
11.82,-1.5938,-0.6161
11.82,-1.4938,0.5339
11.82,-0.0438,0.8339
11.82,0.1062,0.8339
14.15,0.0062,-0.9661
14.15,-0.7938,-0.7161
14.15,0.4562,-0.8161
14.15,-1.5938,-0.6161
14.15,-1.4938,0.5339
14.15,-0.0438,0.8339
14.15,0.1062,0.8339
16.23,0.0062,-0.9661
16.23,-0.7938,-0.7161
16.23,0.4562,-0.8161
16.23,-1.5938,-0.6161
16.23,-1.4938,0.5339
16.23,-0.0438,0.8339
16.23,0.1062,0.8339
19.22,0.0062,-0.9661
19.22,-0.7938,-0.7161
19.22,0.4562,-0.8161
19.22,-1.5938,-0.6161
19.22,-1.4938,0.5339
19.22,-0.0438,0.8339
19.22,0.1062,0.8339
21.95,0.0062,-0.9661
21.95,-0.7938,-0.7161
21.95,0.4562,-0.8161
21.95,-1.5938,-0.6161
21.95,-1.4938,0.5339
21.95,-0.0438,0.8339
21.95,0.1062,0.8339
24.22,-1.5938,-0.4204
24.22,-0.8938,-0.2204
24.22,-1.7438,0.4296
26.21,-1.5938,-0.4204
26.21,-0.8938,-0.2204
26.21,-1.7438,0.4296
27.27,-1.5938,-0.4204
27.27,-0.8938,-0.2204
27.27,-1.7438,0.4296
