elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
12.42,0.0000,0.0000,-0.0070,-0.0001,0.0000,0.0000,-0.0070,-0.0001
15.12,-0.0029,-0.0001,-0.0135,-0.0002,-0.0029,-0.0001,-0.0135,-0.0002
16.12,-0.0180,-0.0003,-0.0204,-0.0005,-0.0180,-0.0003,-0.0204,-0.0005
17.22,-0.0330,-0.0004,-0.0330,-0.0013,-0.0330,-0.0004,-0.0330,-0.0013
18.29,-0.0479,-0.0020,-0.0479,-0.0025,-0.0479,-0.0020,-0.0479,-0.0025
19.32,-0.0630,-0.0039,-0.0628,-0.0042,-0.0630,-0.0039,-0.0628,-0.0042
20.33,-0.0777,-0.0058,-0.0785,-0.0071,-0.0777,-0.0058,-0.0785,-0.0071
21.34,-0.0924,-0.0088,-0.0385,0.0025,-0.0924,-0.0088,-0.0385,0.0025
22.43,-0.1114,-0.0150,0.0728,0.0280,-0.1114,-0.0150,0.0728,0.0280
22.72,0.1520,0.0459,0.1849,0.0518,0.1520,0.0459,0.1849,0.0518
23.12,0.4932,0.1238,0.2984,0.0736,0.4932,0.1238,0.2984,0.0736
24.12,0.4831,0.1128,0.4144,0.0939,0.4831,0.1128,0.4144,0.0939
25.22,0.4749,0.1002,0.4770,0.1001,0.4749,0.1002,0.4770,0.1001
26.22,0.4689,0.0865,0.4705,0.0879,0.4689,0.0865,0.4705,0.0879
27.28,0.4652,0.0770,0.4673,0.0816,0.4652,0.0770,0.4673,0.0816
28.30,0.4603,0.0628,0.4648,0.0754,0.4603,0.0628,0.4648,0.0754
