elapsed_s,x_rel_m,y_rel_m
18.20,0.0000,0.0000
22.37,-0.0008,-0.0000
23.41,-0.0158,0.0001
24.42,-0.0307,0.0004
25.52,-0.0458,-0.0009
26.61,-0.0651,-0.0055
27.62,-0.0744,-0.0092
28.73,-0.0914,-0.0197
29.80,-0.0885,-0.0165
29.90,0.0833,0.0152
30.20,0.4675,0.1145
30.90,0.4212,0.0603
31.61,0.3815,0.0006
32.31,0.3501,-0.0605
32.62,0.5083,0.0568
32.92,0.6022,0.1176
33.61,0.5822,0.0500
33.97,0.7190,0.2430
