elapsed_s,area_m2,percent_known,known_cells,total_cells
0.97,4.483,79.27,1793,2262
2.19,4.483,79.27,1793,2262
3.76,4.483,79.27,1793,2262
4.81,4.483,79.27,1793,2262
5.35,4.483,79.27,1793,2262
6.34,4.483,79.27,1793,2262
7.39,4.483,79.27,1793,2262
8.23,4.483,79.27,1793,2262
9.17,4.483,79.27,1793,2262
10.17,4.483,79.27,1793,2262
11.18,4.483,79.27,1793,2262
12.18,4.483,79.27,1793,2262
13.19,4.483,79.27,1793,2262
14.40,5.378,95.09,2151,2262
15.20,5.378,95.09,2151,2262
16.23,5.378,95.09,2151,2262
17.23,5.378,95.09,2151,2262
18.72,5.430,91.34,2172,2378
19.19,5.430,91.34,2172,2378
20.18,5.430,91.34,2172,2378
21.45,5.475,90.53,2190,2419
