elapsed_s,frontier_x_m,frontier_y_m
2.12,-1.5443,0.0606
2.12,-0.6443,-0.8394
2.12,0.3557,-0.7394
2.12,0.2557,-0.1894
2.12,-2.2443,0.7606
2.12,-0.3443,0.9606
3.75,-1.5443,0.0606
3.75,-0.6443,-0.8394
3.75,0.3557,-0.7394
3.75,0.2557,-0.1894
3.75,-2.2443,0.7606
3.75,-0.3443,0.9606
5.77,-1.5443,0.0606
5.77,-0.6443,-0.8394
5.77,0.3557,-0.7394
5.77,0.2557,-0.1894
5.77,-2.2443,0.7606
5.77,-0.3443,0.9606
8.19,-1.5443,0.0606
8.19,-0.6443,-0.8394
8.19,0.3557,-0.7394
8.19,0.2557,-0.1894
8.19,-2.2443,0.7606
8.19,-0.3443,0.9606
9.42,-1.5443,0.0606
9.42,-0.6443,-0.8394
9.42,0.3557,-0.7394
9.42,0.2557,-0.1894
9.42,-2.2443,0.7606
9.42,-0.3443,0.9606
11.76,-1.5443,0.0606
11.76,-0.6443,-0.8394
11.76,0.3557,-0.7394
11.76,0.2557,-0.1894
11.76,-2.2443,0.7606
11.76,-0.3443,0.9606
13.57,-1.5443,0.0606
13.57,-0.6443,-0.8394
13.57,0.3557,-0.7394
13.57,0.2557,-0.1894
13.57,-2.2443,0.7606
13.57,-0.3443,0.9606
14.77,0.2557,-0.1394
14.77,-1.4443,0.8106
16.57,0.2557,-0.1394
16.57,-1.4443,0.8106
