elapsed_s,frontier_x_m,frontier_y_m
3.32,0.5413,-1.6866
3.32,0.2913,-0.9866
3.32,-0.9087,-0.9366
3.32,-1.3087,-0.4366
3.32,-1.1087,0.2134
3.32,0.2913,0.3134
5.52,0.5413,-1.6866
5.52,0.2913,-0.9866
5.52,-0.9087,-0.9366
5.52,-1.3087,-0.4366
5.52,-1.1087,0.2134
5.52,0.2913,0.3134
6.86,0.5413,-1.6866
6.86,0.2913,-0.9866
6.86,-0.9087,-0.9366
6.86,-1.3087,-0.4366
6.86,-1.1087,0.2134
6.86,0.2913,0.3134
8.88,0.5413,-1.6866
8.88,0.2913,-0.9866
8.88,-0.9087,-0.9366
8.88,-1.3087,-0.4366
8.88,-1.1087,0.2134
8.88,0.2913,0.3134
11.85,0.3877,-2.3769
11.85,0.3377,-1.5769
11.85,-0.8623,-0.9269
11.85,0.5877,-1.4269
12.98,-0.3227,-2.1620
12.98,-0.2227,-1.4620
12.98,-0.7727,-0.8620
12.98,0.5773,-1.4120
12.98,-0.0727,-0.6120
15.61,-0.2991,-2.0120
15.61,0.7509,-2.1120
15.61,0.7009,-1.7120
15.61,-0.7491,-0.9120
15.61,0.6509,-1.3620
15.61,-0.1491,-1.2620
15.61,-1.2491,-1.3620
15.61,-0.0991,-0.5120
16.87,-0.4551,-2.4120
16.87,-0.3051,-1.9620
16.87,-0.4051,-2.2120
16.87,0.7449,-1.9120
16.87,-0.8551,-0.9620
16.87,0.6949,-1.3620
16.87,-0.1551,-1.2620
16.87,-0.1051,-0.5620
18.95,-0.3051,-1.9620
18.95,-0.4551,-2.4120
18.95,-0.4051,-2.2120
18.95,-0.8551,-0.9620
18.95,0.6949,-1.3620
18.95,-0.1551,-1.2620
18.95,0.6449,-0.9120
18.95,-0.1051,-0.5620
21.82,-0.3051,-1.9620
21.82,-0.4551,-2.4120
21.82,-0.4051,-2.2120
21.82,-0.8551,-0.9620
21.82,0.6949,-1.3620
21.82,-0.1551,-1.2620
21.82,0.6449,-0.9120
21.82,-0.1051,-0.5620
23.01,-0.3051,-1.9620
23.01,-0.4551,-2.4120
23.01,-0.4051,-2.2120
23.01,-0.8051,-0.9620
23.01,0.6949,-1.3620
23.01,-0.1551,-1.2620
23.01,0.6449,-0.9120
23.01,-0.1051,-0.5620
25.09,-0.3051,-1.9620
25.09,-0.4551,-2.4120
25.09,-0.4051,-2.2120
25.09,-0.8051,-0.9620
25.09,0.6949,-1.3620
25.09,-0.1551,-1.2620
25.09,0.6449,-0.9120
25.09,-0.1051,-0.5620
27.09,-0.3051,-1.9620
27.09,-0.4551,-2.4120
27.09,-0.4051,-2.2120
27.09,-0.8051,-0.9620
27.09,0.6949,-1.3620
27.09,-0.1551,-1.2620
27.09,0.6449,-0.9120
27.09,-0.1051,-0.5620
29.34,-0.3051,-1.9620
29.34,-0.4551,-2.4120
29.34,-0.4051,-2.2120
29.34,-0.8051,-0.9620
29.34,0.6949,-1.3620
29.34,-0.1551,-1.2620
29.34,0.6449,-0.9120
29.34,-0.1051,-0.5620
30.87,-0.3051,-1.9620
30.87,-0.4551,-2.4120
30.87,-0.4051,-2.2120
30.87,0.8449,-1.7620
30.87,-0.8051,-0.9620
30.87,0.6949,-1.3620
30.87,-0.1551,-1.2620
30.87,0.6449,-0.9120
30.87,-0.1051,-0.5620
32.98,-0.3051,-1.9620
32.98,-0.4551,-2.4120
32.98,-0.4051,-2.2120
32.98,0.8449,-1.7620
32.98,-0.8051,-0.9620
32.98,0.6949,-1.3620
32.98,-0.1551,-1.2620
32.98,0.6449,-0.9120
32.98,-0.1051,-0.5620
34.99,-0.3051,-1.9620
34.99,-0.4551,-2.4120
34.99,-0.4051,-2.2120
34.99,0.8449,-2.2120
34.99,0.8449,-1.7620
34.99,-0.8051,-0.9620
34.99,0.7449,-1.4120
34.99,-0.1551,-1.2620
34.99,0.6449,-0.9120
34.99,-0.1051,-0.5620
36.99,-0.3051,-1.9620
36.99,-0.4551,-2.4120
36.99,-0.4051,-2.2120
36.99,0.8449,-2.2120
36.99,0.8449,-1.7620
36.99,-0.8051,-0.9620
36.99,0.7449,-1.4120
36.99,-0.1551,-1.2620
36.99,0.6449,-0.9120
36.99,-0.1051,-0.5620
39.20,-0.3051,-1.9620
39.20,-0.4551,-2.4120
39.20,-0.4051,-2.2120
39.20,0.8449,-2.2120
39.20,0.8449,-1.7620
39.20,-0.8051,-0.9620
39.20,0.7449,-1.4120
39.20,-0.1551,-1.2620
39.20,0.6449,-0.9120
39.20,-0.1051,-0.5620
41.64,-0.3051,-1.9620
41.64,-0.4551,-2.4120
41.64,-0.4051,-2.2120
41.64,0.8449,-2.2120
41.64,0.8449,-1.7620
41.64,-0.8051,-0.9620
41.64,0.6949,-1.3620
41.64,-0.1551,-1.2620
41.64,0.6449,-0.9120
41.64,-0.1051,-0.5620
