elapsed_s,area_m2,percent_known,known_cells,total_cells
0.92,3.745,59.09,1498,2535
2.01,3.745,59.09,1498,2535
3.98,3.745,59.09,1498,2535
5.62,3.745,59.09,1498,2535
7.51,3.745,59.09,1498,2535
9.51,5.118,79.53,2047,2574
11.63,5.118,79.53,2047,2574
13.51,5.118,79.53,2047,2574
16.21,5.423,84.27,2169,2574
17.51,5.488,84.00,2195,2613
19.51,5.488,84.00,2195,2613
21.51,5.488,84.00,2195,2613
24.11,5.493,84.08,2197,2613
25.51,5.508,84.31,2203,2613
27.51,5.530,84.65,2212,2613
29.52,5.543,84.85,2217,2613
31.67,5.545,84.88,2218,2613
33.51,5.553,85.00,2221,2613
35.55,5.553,85.00,2221,2613
37.60,5.553,85.00,2221,2613
39.52,5.553,85.00,2221,2613
41.72,5.553,85.00,2221,2613
43.52,5.553,85.00,2221,2613
45.62,5.555,85.04,2222,2613
47.51,5.558,85.07,2223,2613
49.51,5.558,85.07,2223,2613
51.52,5.590,85.57,2236,2613
53.52,5.590,85.57,2236,2613
55.51,5.590,85.57,2236,2613
57.52,5.600,85.73,2240,2613
59.52,5.600,85.73,2240,2613
61.73,5.600,85.73,2240,2613
63.58,5.603,85.76,2241,2613
65.52,5.603,85.76,2241,2613
67.54,5.603,85.76,2241,2613
69.68,5.615,85.95,2246,2613
71.53,5.615,85.95,2246,2613
73.52,8.138,50.72,3255,6417
75.72,9.548,59.51,3819,6417
