elapsed_s,area_m2,percent_known,known_cells,total_cells
2.21,4.700,83.11,1880,2262
2.97,4.700,83.11,1880,2262
4.12,4.700,83.11,1880,2262
4.92,4.700,83.11,1880,2262
6.09,4.700,83.11,1880,2262
7.08,4.700,83.11,1880,2262
7.86,4.700,83.11,1880,2262
9.31,4.700,83.11,1880,2262
10.16,4.700,83.11,1880,2262
11.01,4.700,83.11,1880,2262
11.86,4.700,83.11,1880,2262
12.70,4.700,83.11,1880,2262
13.65,4.700,83.11,1880,2262
14.60,4.700,83.11,1880,2262
15.72,4.700,83.11,1880,2262
16.41,4.700,83.11,1880,2262
17.34,4.700,83.11,1880,2262
18.35,4.700,83.11,1880,2262
19.37,4.700,83.11,1880,2262
20.34,4.700,83.11,1880,2262
21.33,4.700,83.11,1880,2262
22.35,4.700,83.11,1880,2262
23.32,4.700,83.11,1880,2262
24.33,4.700,83.11,1880,2262
25.35,4.700,83.11,1880,2262
26.33,4.700,83.11,1880,2262
27.32,4.700,83.11,1880,2262
28.36,4.700,83.11,1880,2262
29.37,4.700,83.11,1880,2262
30.33,4.700,83.11,1880,2262
31.33,4.700,83.11,1880,2262
32.33,4.700,83.11,1880,2262
33.34,4.700,83.11,1880,2262
34.34,4.700,83.11,1880,2262
35.33,4.700,83.11,1880,2262
36.33,4.700,83.11,1880,2262
37.33,4.700,83.11,1880,2262
38.33,4.700,83.11,1880,2262
39.33,4.700,83.11,1880,2262
40.33,4.700,83.11,1880,2262
41.34,4.700,83.11,1880,2262
42.33,4.700,83.11,1880,2262
43.33,4.700,83.11,1880,2262
44.33,4.700,83.11,1880,2262
45.33,4.700,83.11,1880,2262
46.33,4.700,83.11,1880,2262
47.33,4.700,83.11,1880,2262
48.33,4.700,83.11,1880,2262
49.33,4.700,83.11,1880,2262
