elapsed_s,area_m2,percent_known,known_cells,total_cells
8.91,3.593,65.20,1437,2204
10.10,3.593,65.20,1437,2204
10.78,3.593,65.20,1437,2204
11.73,3.593,65.20,1437,2204
12.72,3.593,65.20,1437,2204
13.50,3.593,65.20,1437,2204
14.37,3.593,65.20,1437,2204
15.37,3.593,65.20,1437,2204
16.37,3.593,65.20,1437,2204
17.41,3.593,65.20,1437,2204
18.37,3.593,65.20,1437,2204
19.37,3.593,65.20,1437,2204
20.38,3.593,65.20,1437,2204
21.52,4.033,73.19,1613,2204
22.65,4.175,75.77,1670,2204
23.37,4.175,75.77,1670,2204
24.79,4.530,82.21,1812,2204
25.52,4.953,89.88,1981,2204
26.66,5.125,93.01,2050,2204
27.38,5.253,93.71,2101,2242
28.37,5.270,94.02,2108,2242
29.59,5.420,94.22,2168,2301
