elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
19.68,0.0000,0.0000,0.0000,0.0000
26.70,-0.0362,0.0024,-0.0362,0.0024
27.39,-0.0996,0.0065,-0.0996,0.0065
28.08,-0.1524,0.0084,-0.1524,0.0084
28.68,-0.2095,0.0046,-0.2095,0.0046
29.78,-0.2594,-0.0075,-0.2594,-0.0075
30.38,-0.1162,-0.0085,-0.1162,-0.0085
30.68,0.0694,-0.0056,0.0694,-0.0056
31.80,0.0549,-0.0305,0.0549,-0.0305
32.88,0.0446,-0.0610,0.0446,-0.0610
33.38,0.3937,0.1888,0.3937,0.1888
