elapsed_s,area_m2,percent_known,known_cells,total_cells
1.22,5.040,89.12,2016,2262
2.68,5.040,89.12,2016,2262
4.28,5.040,89.12,2016,2262
5.22,5.040,89.12,2016,2262
6.10,5.040,89.12,2016,2262
7.28,5.040,89.12,2016,2262
8.50,5.040,89.12,2016,2262
9.60,5.040,89.12,2016,2262
10.14,5.040,89.12,2016,2262
11.33,5.040,89.12,2016,2262
12.42,5.040,89.12,2016,2262
13.09,5.040,89.12,2016,2262
14.18,5.040,89.12,2016,2262
15.02,5.040,89.12,2016,2262
16.15,5.040,89.12,2016,2262
17.13,5.040,89.12,2016,2262
17.62,5.040,89.12,2016,2262
18.67,5.040,89.12,2016,2262
19.62,5.040,89.12,2016,2262
20.66,5.040,89.12,2016,2262
21.70,5.040,89.12,2016,2262
23.42,5.040,89.12,2016,2262
23.62,5.040,89.12,2016,2262
25.02,5.040,89.12,2016,2262
25.63,5.040,89.12,2016,2262
26.63,5.040,89.12,2016,2262
27.62,5.040,89.12,2016,2262
28.62,5.040,89.12,2016,2262
29.62,5.448,91.63,2179,2378
30.66,5.448,91.63,2179,2378
31.61,5.448,91.63,2179,2378
32.63,5.563,91.98,2225,2419
