elapsed_s,area_m2,percent_known,known_cells,total_cells
0.64,4.348,76.88,1739,2262
2.77,4.348,76.88,1739,2262
5.51,4.348,76.88,1739,2262
7.22,4.348,76.88,1739,2262
8.39,4.348,76.88,1739,2262
10.68,4.348,76.88,1739,2262
12.02,4.348,76.88,1739,2262
13.99,4.348,76.88,1739,2262
15.57,4.348,76.88,1739,2262
17.55,4.348,76.88,1739,2262
19.55,4.348,76.88,1739,2262
21.58,4.578,80.95,1831,2262
23.59,4.625,81.79,1850,2262
25.98,5.238,73.90,2095,2835
27.70,6.320,59.20,2528,4270
29.75,6.613,54.08,2645,4891
31.56,6.668,54.53,2667,4891
33.72,6.965,56.12,2786,4964
35.57,7.060,56.07,2824,5037
37.60,7.103,56.40,2841,5037
39.56,7.103,56.40,2841,5037
42.14,7.195,56.32,2878,5110
43.57,7.195,56.32,2878,5110
46.25,8.070,52.64,3228,6132
47.74,8.358,49.75,3343,6720
49.67,8.433,50.19,3373,6720
51.59,8.433,50.19,3373,6720
53.62,8.440,50.24,3376,6720
55.60,8.493,50.55,3397,6720
57.88,8.540,50.83,3416,6720
59.75,8.745,51.41,3498,6804
62.06,8.818,51.84,3527,6804
63.71,8.865,52.12,3546,6804
65.58,8.865,52.12,3546,6804
67.60,8.963,52.69,3585,6804
69.59,9.015,53.00,3606,6804
71.57,9.040,53.15,3616,6804
