elapsed_s,area_m2,percent_known,known_cells,total_cells
2.15,4.045,68.56,1618,2360
3.83,4.045,68.56,1618,2360
7.14,4.935,82.25,1974,2400
8.37,5.180,86.33,2072,2400
9.32,5.213,86.88,2085,2400
11.37,5.468,89.63,2187,2440
13.23,5.468,89.63,2187,2440
15.22,5.468,89.63,2187,2440
17.35,5.468,89.63,2187,2440
19.19,5.468,89.63,2187,2440
21.17,5.468,89.63,2187,2440
23.21,5.468,89.63,2187,2440
25.24,5.468,89.63,2187,2440
27.34,5.468,89.63,2187,2440
29.19,5.468,89.63,2187,2440
31.28,5.468,89.63,2187,2440
33.18,5.468,89.63,2187,2440
35.24,5.468,89.63,2187,2440
37.30,5.468,89.63,2187,2440
39.17,5.468,89.63,2187,2440
41.18,5.468,89.63,2187,2440
43.19,5.468,89.63,2187,2440
45.32,5.468,89.63,2187,2440
47.17,5.468,89.63,2187,2440
49.46,5.468,89.63,2187,2440
51.21,5.468,89.63,2187,2440
53.26,5.468,89.63,2187,2440
55.24,5.468,89.63,2187,2440
57.65,5.468,89.63,2187,2440
59.17,5.468,89.63,2187,2440
61.52,5.468,89.63,2187,2440
63.38,5.468,89.63,2187,2440
65.17,5.468,89.63,2187,2440
67.19,5.468,89.63,2187,2440
69.44,5.468,89.63,2187,2440
71.32,5.468,89.63,2187,2440
73.19,5.468,89.63,2187,2440
75.18,5.468,89.63,2187,2440
77.16,5.468,89.63,2187,2440
79.26,5.468,89.63,2187,2440
81.25,5.468,89.63,2187,2440
83.36,5.468,89.63,2187,2440
85.23,5.468,89.63,2187,2440
87.21,5.468,89.63,2187,2440
89.17,5.468,89.63,2187,2440
91.19,5.468,89.63,2187,2440
93.21,5.468,89.63,2187,2440
95.27,5.468,89.63,2187,2440
97.20,5.468,89.63,2187,2440
99.19,5.468,89.63,2187,2440
101.17,5.468,89.63,2187,2440
103.35,5.468,89.63,2187,2440
105.26,5.468,89.63,2187,2440
107.20,5.468,89.63,2187,2440
109.22,5.468,89.63,2187,2440
111.21,5.468,89.63,2187,2440
113.19,5.468,89.63,2187,2440
115.18,5.468,89.63,2187,2440
117.49,5.468,89.63,2187,2440
119.28,5.468,89.63,2187,2440
121.20,5.468,89.63,2187,2440
123.26,5.468,89.63,2187,2440
125.38,5.468,89.63,2187,2440
