elapsed_s,area_m2,percent_known,known_cells,total_cells
2.97,4.973,87.93,1989,2262
3.98,4.973,87.93,1989,2262
4.72,4.973,87.93,1989,2262
7.04,4.973,87.93,1989,2262
8.36,4.973,87.93,1989,2262
9.88,4.973,87.93,1989,2262
11.18,4.973,87.93,1989,2262
11.56,4.973,87.93,1989,2262
13.10,4.973,87.93,1989,2262
13.83,4.973,87.93,1989,2262
14.70,4.973,87.93,1989,2262
15.55,4.973,87.93,1989,2262
17.84,4.973,87.93,1989,2262
18.80,4.973,87.93,1989,2262
19.75,4.973,87.93,1989,2262
20.64,4.973,87.93,1989,2262
21.78,4.973,87.93,1989,2262
22.84,4.973,87.93,1989,2262
23.53,4.973,87.93,1989,2262
24.35,4.973,87.93,1989,2262
25.24,4.973,87.93,1989,2262
26.25,4.973,87.93,1989,2262
27.35,4.973,87.93,1989,2262
28.28,4.973,87.93,1989,2262
29.52,4.973,87.93,1989,2262
30.20,4.973,87.93,1989,2262
31.22,4.973,87.93,1989,2262
32.29,4.973,87.93,1989,2262
33.25,4.973,87.93,1989,2262
34.23,4.973,87.93,1989,2262
35.19,4.973,87.93,1989,2262
36.35,4.973,87.93,1989,2262
37.25,5.565,96.74,2226,2301
38.21,5.565,96.74,2226,2301
39.41,5.565,96.74,2226,2301
40.39,5.565,96.74,2226,2301
41.22,5.565,96.74,2226,2301
42.20,5.565,96.74,2226,2301
43.19,5.565,96.74,2226,2301
44.20,5.565,96.74,2226,2301
45.22,5.990,79.23,2396,3024
46.25,6.005,79.43,2402,3024
47.53,6.008,79.46,2403,3024
48.61,6.008,79.46,2403,3024
49.22,6.008,79.46,2403,3024
50.22,6.010,79.50,2404,3024
51.22,6.015,79.56,2406,3024
52.22,6.020,79.63,2408,3024
53.19,6.023,79.66,2409,3024
54.27,6.028,79.73,2411,3024
55.20,6.028,79.73,2411,3024
56.23,6.035,79.83,2414,3024
57.44,6.093,60.62,2437,4020
58.58,6.093,60.62,2437,4020
59.45,6.180,61.49,2472,4020
60.49,6.200,61.69,2480,4020
61.60,6.250,62.19,2500,4020
62.25,6.290,62.59,2516,4020
63.22,6.290,62.59,2516,4020
64.25,6.290,62.59,2516,4020
65.25,6.290,62.59,2516,4020
66.25,6.290,62.59,2516,4020
67.47,6.310,62.79,2524,4020
68.34,6.310,62.79,2524,4020
69.43,6.310,62.79,2524,4020
70.24,6.340,63.08,2536,4020
71.68,6.363,63.31,2545,4020
72.34,6.363,63.31,2545,4020
74.11,6.378,63.46,2551,4020
75.20,6.388,63.56,2555,4020
