elapsed_s,area_m2,percent_known,known_cells,total_cells
0.60,4.303,76.08,1721,2262
3.27,4.303,76.08,1721,2262
5.13,4.303,76.08,1721,2262
7.37,4.303,76.08,1721,2262
9.88,4.303,76.08,1721,2262
11.29,4.303,76.08,1721,2262
12.96,4.303,76.08,1721,2262
14.50,4.303,76.08,1721,2262
16.49,4.303,76.08,1721,2262
18.16,4.303,76.08,1721,2262
20.32,4.303,76.08,1721,2262
22.17,4.303,76.08,1721,2262
24.18,4.303,76.08,1721,2262
26.38,4.938,85.83,1975,2301
28.17,5.108,86.57,2043,2360
30.17,5.108,86.57,2043,2360
32.17,5.133,86.99,2053,2360
34.18,5.133,86.99,2053,2360
36.27,5.133,86.99,2053,2360
38.45,5.225,88.56,2090,2360
40.30,5.240,88.81,2096,2360
42.16,5.275,89.41,2110,2360
44.31,5.320,90.17,2128,2360
46.18,5.325,90.25,2130,2360
48.17,5.338,90.47,2135,2360
50.30,5.350,90.68,2140,2360
52.17,5.383,91.23,2153,2360
54.17,5.383,91.23,2153,2360
56.18,5.383,91.23,2153,2360
58.18,5.428,91.99,2171,2360
60.17,5.435,78.77,2174,2760
62.18,5.435,78.77,2174,2760
64.34,5.438,78.80,2175,2760
66.19,5.438,78.80,2175,2760
68.18,5.438,78.80,2175,2760
70.17,5.438,78.80,2175,2760
72.41,5.438,78.80,2175,2760
74.21,5.440,78.84,2176,2760
76.18,5.440,78.84,2176,2760
78.26,5.448,78.95,2179,2760
80.28,5.448,78.95,2179,2760
82.19,5.448,78.95,2179,2760
84.19,5.448,78.95,2179,2760
86.18,5.450,78.99,2180,2760
88.19,5.588,79.00,2235,2829
90.22,5.588,79.00,2235,2829
92.23,5.593,79.07,2237,2829
94.19,5.593,79.07,2237,2829
96.21,5.593,79.07,2237,2829
98.19,5.593,79.07,2237,2829
100.19,5.593,79.07,2237,2829
102.22,5.598,79.14,2239,2829
104.20,5.598,79.14,2239,2829
106.22,5.598,79.14,2239,2829
108.17,5.600,79.18,2240,2829
110.17,5.600,79.18,2240,2829
112.18,5.600,79.18,2240,2829
114.19,5.600,79.18,2240,2829
116.20,5.600,79.18,2240,2829
118.17,5.600,79.18,2240,2829
120.29,5.600,79.18,2240,2829
122.19,5.648,75.48,2259,2993
124.18,5.648,75.48,2259,2993
126.19,5.648,75.48,2259,2993
128.25,5.648,75.48,2259,2993
130.60,5.653,75.54,2261,2993
132.18,5.653,75.54,2261,2993
134.30,5.653,75.54,2261,2993
136.18,5.653,75.54,2261,2993
138.18,5.653,75.54,2261,2993
140.18,5.653,75.54,2261,2993
142.18,5.653,75.54,2261,2993
144.19,5.658,75.61,2263,2993
146.17,5.658,75.61,2263,2993
148.19,5.660,75.64,2264,2993
150.20,5.660,75.64,2264,2993
152.20,5.660,75.64,2264,2993
154.17,5.660,75.64,2264,2993
156.20,5.660,75.64,2264,2993
158.29,5.660,75.64,2264,2993
160.26,5.665,75.71,2266,2993
162.45,5.665,75.71,2266,2993
164.18,5.670,75.78,2268,2993
166.20,5.670,75.78,2268,2993
168.19,5.670,75.78,2268,2993
170.21,5.670,75.78,2268,2993
172.40,5.670,75.78,2268,2993
174.17,5.670,75.78,2268,2993
176.20,5.670,75.78,2268,2993
178.47,5.670,75.78,2268,2993
180.18,5.670,75.78,2268,2993
182.18,5.670,75.78,2268,2993
184.22,5.670,75.78,2268,2993
186.60,5.670,75.78,2268,2993
188.21,5.670,75.78,2268,2993
190.27,5.670,75.78,2268,2993
192.18,5.673,75.81,2269,2993
194.22,5.673,75.81,2269,2993
196.21,5.673,75.81,2269,2993
198.20,5.673,75.81,2269,2993
200.18,5.675,75.84,2270,2993
202.20,5.683,75.94,2273,2993
204.18,5.683,75.94,2273,2993
206.38,5.685,75.98,2274,2993
208.20,5.688,76.01,2275,2993
210.19,5.688,76.01,2275,2993
212.20,5.688,76.01,2275,2993
214.39,5.688,76.01,2275,2993
216.26,5.688,76.01,2275,2993
218.21,5.688,76.01,2275,2993
220.19,5.690,76.04,2276,2993
222.18,5.698,76.14,2279,2993
224.55,5.698,76.14,2279,2993
226.22,5.698,76.14,2279,2993
228.20,5.700,76.18,2280,2993
230.19,5.700,76.18,2280,2993
232.21,5.700,76.18,2280,2993
234.21,5.700,76.18,2280,2993
236.20,5.700,76.18,2280,2993
238.19,5.700,76.18,2280,2993
240.20,5.700,76.18,2280,2993
242.33,5.700,76.18,2280,2993
244.21,5.700,76.18,2280,2993
246.22,5.700,76.18,2280,2993
248.19,5.700,76.18,2280,2993
250.22,5.700,76.18,2280,2993
252.19,5.700,76.18,2280,2993
254.32,5.700,76.18,2280,2993
256.26,5.700,76.18,2280,2993
258.18,5.700,76.18,2280,2993
260.29,5.700,76.18,2280,2993
262.21,5.700,76.18,2280,2993
264.45,5.703,76.21,2281,2993
266.20,5.708,76.28,2283,2993
268.20,5.708,76.28,2283,2993
270.29,5.708,76.28,2283,2993
272.38,5.710,76.31,2284,2993
274.26,5.710,76.31,2284,2993
276.18,5.710,76.31,2284,2993
278.21,5.710,76.31,2284,2993
280.20,5.710,76.31,2284,2993
282.24,5.710,76.31,2284,2993
284.21,5.710,76.31,2284,2993
286.19,5.713,76.34,2285,2993
288.22,5.718,76.41,2287,2993
290.21,5.718,76.41,2287,2993
292.21,5.718,76.41,2287,2993
294.18,5.728,76.55,2291,2993
296.22,5.728,76.55,2291,2993
298.26,5.738,76.68,2295,2993
300.22,5.803,77.55,2321,2993
302.22,5.808,77.61,2323,2993
304.19,5.808,77.61,2323,2993
306.20,5.808,77.61,2323,2993
308.22,5.808,77.61,2323,2993
310.21,5.808,77.61,2323,2993
312.33,5.808,77.61,2323,2993
314.19,5.808,77.61,2323,2993
316.24,5.808,77.61,2323,2993
318.21,5.808,77.61,2323,2993
320.19,5.808,77.61,2323,2993
322.40,5.808,77.61,2323,2993
324.22,5.808,77.61,2323,2993
326.21,5.808,77.61,2323,2993
328.47,5.825,77.85,2330,2993
330.20,5.828,77.88,2331,2993
332.19,5.828,77.88,2331,2993
334.30,5.828,77.88,2331,2993
336.23,5.830,77.92,2332,2993
338.23,5.835,77.98,2334,2993
340.19,5.835,77.98,2334,2993
342.57,5.835,77.98,2334,2993
344.22,5.835,77.98,2334,2993
346.21,5.835,77.98,2334,2993
348.20,5.835,77.98,2334,2993
350.19,5.835,77.98,2334,2993
352.22,5.835,77.98,2334,2993
354.27,5.835,77.98,2334,2993
356.28,5.835,77.98,2334,2993
358.23,5.835,77.98,2334,2993
360.19,5.835,77.98,2334,2993
362.21,5.835,77.98,2334,2993
364.50,5.835,77.98,2334,2993
366.46,5.835,77.98,2334,2993
368.69,5.835,77.98,2334,2993
370.21,5.838,78.02,2335,2993
372.28,5.838,78.02,2319,2993
374.47,5.838,78.02,2320,2993
376.44,5.838,78.02,2320,2993
378.30,5.838,78.02,2320,2993
380.21,5.838,78.02,2320,2993
382.63,5.838,78.02,2320,2993
384.22,5.838,78.02,2320,2993
386.21,5.838,78.02,2320,2993
388.24,5.838,78.02,2302,2993
390.20,5.838,78.02,2302,2993
392.23,5.838,78.02,2303,2993
394.23,5.838,78.02,2303,2993
396.31,5.838,78.02,2303,2993
398.20,5.838,78.02,2303,2993
400.23,5.838,78.02,2303,2993
402.40,5.838,78.02,2303,2993
404.23,5.838,78.02,2303,2993
406.27,5.838,78.02,2303,2993
408.21,5.838,78.02,2303,2993
410.23,5.838,78.02,2303,2993
412.21,5.838,78.02,2303,2993
414.21,5.838,78.02,2303,2993
416.21,5.838,78.02,2303,2993
418.21,5.838,78.02,2303,2993
420.21,5.838,78.02,2303,2993
422.21,5.838,78.02,2303,2993
424.21,5.838,78.02,2303,2993
426.21,5.838,78.02,2303,2993
428.27,5.838,78.02,2303,2993
430.25,5.838,78.02,2303,2993
