elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
8.09,0.0000,0.0000,-0.0042,-0.0002,0.0000,0.0000,-0.0042,-0.0002
11.70,-0.0038,-0.0002,-0.0104,-0.0005,-0.0038,-0.0002,-0.0104,-0.0005
12.76,-0.0087,-0.0004,-0.0181,-0.0008,-0.0087,-0.0004,-0.0181,-0.0008
13.80,-0.0290,-0.0013,-0.0308,-0.0008,-0.0290,-0.0013,-0.0308,-0.0008
14.80,-0.0489,-0.0019,-0.0469,-0.0010,-0.0489,-0.0019,-0.0469,-0.0010
15.89,-0.0638,-0.0003,-0.0649,-0.0018,-0.0638,-0.0003,-0.0649,-0.0018
17.00,-0.0844,-0.0012,-0.0816,-0.0034,-0.0844,-0.0012,-0.0816,-0.0034
18.10,-0.0984,-0.0043,0.0269,0.0073,-0.0984,-0.0043,0.0269,0.0073
19.19,-0.1126,-0.0092,0.1357,0.0155,-0.1126,-0.0092,0.1357,0.0155
19.61,0.4935,0.0515,0.2466,0.0217,0.4935,0.0515,0.2466,0.0217
20.69,0.4805,0.0407,0.3579,0.0254,0.4805,0.0407,0.3579,0.0254
21.73,0.4702,0.0299,0.4703,0.0276,0.4702,0.0299,0.4703,0.0276
22.81,0.4577,0.0143,0.4602,0.0152,0.4577,0.0143,0.4602,0.0152
23.85,0.4495,0.0017,0.4748,0.0275,0.4495,0.0017,0.4748,0.0275
24.90,0.4430,-0.0104,0.5835,0.1355,0.4430,-0.0104,0.5835,0.1355
25.39,0.5536,0.1022,0.6944,0.2459,0.5536,0.1022,0.6944,0.2459
25.79,1.0135,0.5697,0.8060,0.3556,1.0135,0.5697,0.8060,0.3556
39.29,1.0125,0.5663,0.9173,0.4622,1.0125,0.5663,0.9173,0.4622
40.48,1.0076,0.5504,1.0058,0.5431,1.0076,0.5504,1.0058,0.5431
41.51,0.9992,0.5224,1.0022,0.5283,0.9992,0.5224,1.0022,0.5283
42.59,0.9965,0.5068,1.0044,0.5242,0.9965,0.5068,1.0044,0.5242
43.60,0.9955,0.4955,1.0387,0.6059,0.9955,0.4955,1.0387,0.6059
44.29,1.0234,0.5458,1.0763,0.6928,1.0234,0.5458,1.0763,0.6928
44.69,1.1787,0.9592,1.1155,0.7789,1.1787,0.9592,1.1155,0.7789
45.79,1.1874,0.9567,1.1564,0.8635,1.1874,0.9567,1.1564,0.8635
46.89,1.1925,0.9375,1.1858,0.9381,1.1925,0.9375,1.1858,0.9381
47.89,1.2001,0.9182,1.1718,0.9363,1.2001,0.9182,1.1718,0.9363
48.89,1.1704,0.9187,1.1564,0.9326,1.1704,0.9187,1.1564,0.9326
49.29,1.1084,0.9505,1.1426,0.9270,1.1084,0.9505,1.1426,0.9270
50.29,1.1106,0.9380,1.1290,0.9224,1.1106,0.9380,1.1290,0.9224
51.31,1.1236,0.9094,1.1162,0.9157,1.1236,0.9094,1.1162,0.9157
52.38,1.1320,0.8955,1.1030,0.9085,1.1320,0.8955,1.1030,0.9085
53.40,1.1063,0.8850,1.0917,0.8990,1.1063,0.8850,1.0917,0.8990
53.69,1.0424,0.9144,1.0810,0.8908,1.0424,0.9144,1.0810,0.8908
54.79,1.0545,0.8909,1.0721,0.8811,1.0545,0.8909,1.0721,0.8811
55.83,1.0696,0.8683,1.0497,0.8808,1.0696,0.8683,1.0497,0.8808
56.89,1.0879,0.8471,1.0431,0.8695,1.0879,0.8471,1.0431,0.8695
57.28,0.9943,0.8832,1.0353,0.8613,0.9943,0.8832,1.0353,0.8613
58.29,1.0094,0.8580,1.0267,0.8596,1.0094,0.8580,1.0267,0.8596
59.33,1.0152,0.8499,1.0063,0.8637,1.0152,0.8499,1.0063,0.8637
