elapsed_s,x_rel_m,y_rel_m
18.78,0.0000,0.0000
22.89,-0.0072,-0.0002
23.68,-0.0683,-0.0018
24.68,-0.1166,-0.0019
25.58,-0.1777,0.0025
26.70,-0.1874,0.0028
27.78,-0.2071,0.0018
27.91,-0.1666,0.0825
28.28,-0.1139,0.1854
28.48,-0.0610,0.2884
29.58,-0.0481,0.3134
135.48,-0.0486,0.3123
136.58,-0.0483,0.3084
137.49,-0.0936,0.3377
138.49,-0.1139,0.3448
139.58,-0.1143,0.3451
140.68,-0.1145,0.3448
141.68,-0.1144,0.3447
