elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.78,0.0000,0.0000,-0.0251,-0.0007,0.0000,0.0000,-0.0251,-0.0007
22.89,-0.0072,-0.0002,-0.0480,-0.0010,-0.0072,-0.0002,-0.0480,-0.0010
23.68,-0.0683,-0.0018,-0.0739,-0.0003,-0.0683,-0.0018,-0.0739,-0.0003
24.68,-0.1166,-0.0019,-0.1114,0.0003,-0.1166,-0.0019,-0.1114,0.0003
25.58,-0.1777,0.0025,-0.1514,0.0007,-0.1777,0.0025,-0.1514,0.0007
26.70,-0.1874,0.0028,-0.1711,0.0175,-0.1874,0.0028,-0.1711,0.0175
27.78,-0.2071,0.0018,-0.1705,0.0550,-0.2071,0.0018,-0.1705,0.0550
27.91,-0.1666,0.0825,-0.1472,0.1122,-0.1666,0.0825,-0.1472,0.1122
28.28,-0.1139,0.1854,-0.1193,0.1743,-0.1139,0.1854,-0.1193,0.1743
28.48,-0.0610,0.2884,-0.0876,0.2364,-0.0610,0.2884,-0.0876,0.2364
29.58,-0.0481,0.3134,-0.0640,0.2816,-0.0481,0.3134,-0.0640,0.2816
135.48,-0.0486,0.3123,-0.0599,0.3120,-0.0486,0.3123,-0.0599,0.3120
136.58,-0.0483,0.3084,-0.0705,0.3233,-0.0483,0.3084,-0.0705,0.3233
137.49,-0.0936,0.3377,-0.0837,0.3296,-0.0936,0.3377,-0.0837,0.3296
138.49,-0.1139,0.3448,-0.0969,0.3361,-0.1139,0.3448,-0.0969,0.3361
139.58,-0.1143,0.3451,-0.1101,0.3434,-0.1143,0.3451,-0.1101,0.3434
140.68,-0.1145,0.3448,-0.1143,0.3448,-0.1145,0.3448,-0.1143,0.3448
141.68,-0.1144,0.3447,-0.1144,0.3449,-0.1144,0.3447,-0.1144,0.3449
