elapsed_s,area_m2,percent_known,known_cells,total_cells
14.06,4.580,75.73,1832,2419
14.61,4.580,75.73,1832,2419
15.67,4.580,75.73,1832,2419
16.68,4.580,75.73,1832,2419
17.79,4.580,75.73,1832,2419
18.59,4.580,75.73,1832,2419
19.16,4.580,75.73,1832,2419
20.10,4.580,75.73,1832,2419
21.34,4.580,75.73,1832,2419
22.11,4.580,75.73,1832,2419
23.14,4.580,75.73,1832,2419
24.55,4.580,75.73,1832,2419
25.10,4.580,75.73,1832,2419
26.13,4.580,75.73,1832,2419
27.14,4.580,75.73,1832,2419
28.27,5.278,87.27,2111,2419
29.43,5.345,86.91,2138,2460
30.11,5.345,86.91,2138,2460
31.18,5.378,87.44,2151,2460
32.14,5.378,87.44,2151,2460
33.10,5.458,86.63,2183,2520
34.15,5.458,86.63,2183,2520
35.34,5.463,86.71,2185,2520
36.11,5.463,86.71,2185,2520
37.10,5.483,87.02,2193,2520
38.12,5.483,87.02,2193,2520
39.10,5.483,87.02,2193,2520
40.12,5.483,87.02,2193,2520
41.13,5.488,87.10,2195,2520
42.09,5.488,87.10,2195,2520
43.23,5.498,85.83,2199,2562
44.15,5.498,85.83,2199,2562
45.12,5.500,85.87,2200,2562
