elapsed_s,frontier_x_m,frontier_y_m
3.85,-1.6934,-0.1856
3.85,-0.3934,-0.7356
3.85,-0.2434,-0.8856
3.85,0.1066,-0.8856
3.85,0.1566,-0.5856
3.85,-2.0934,-0.6356
3.85,-0.1934,-0.5856
3.85,0.1566,-0.1356
3.85,-0.5434,0.6144
3.85,-2.2434,0.5644
3.85,-2.4434,0.6144
3.85,-2.2434,0.7144
3.85,0.2066,0.7644
6.12,-1.6934,-0.1856
6.12,-0.3934,-0.7356
6.12,-0.2434,-0.8856
6.12,0.1066,-0.8856
6.12,0.1566,-0.5856
6.12,-2.0934,-0.6356
6.12,-0.1934,-0.5856
6.12,0.1566,-0.1356
6.12,-0.5434,0.6144
6.12,-2.2434,0.5644
6.12,-2.4434,0.6144
6.12,-2.2434,0.7144
6.12,0.2066,0.7644
9.93,-1.6934,-0.1856
9.93,-0.3934,-0.7356
9.93,-0.2434,-0.8856
9.93,0.1066,-0.8856
9.93,0.1566,-0.5856
9.93,-2.0934,-0.6356
9.93,-0.1934,-0.5856
9.93,0.1566,-0.1356
9.93,-0.5434,0.6144
9.93,-2.2434,0.5644
9.93,-2.4434,0.6144
9.93,-2.2434,0.7144
9.93,0.2066,0.7644
11.50,-1.6934,-0.1856
11.50,-0.3934,-0.7356
11.50,-0.2434,-0.8856
11.50,0.1066,-0.8856
11.50,0.1566,-0.5856
11.50,-2.0934,-0.6356
11.50,-0.1934,-0.5856
11.50,0.1566,-0.1356
11.50,-0.5434,0.6144
11.50,-2.2434,0.5644
11.50,-2.4434,0.6144
11.50,-2.2434,0.7144
11.50,0.2066,0.7644
13.13,-1.6934,-0.1856
13.13,-0.3934,-0.7356
13.13,-0.2434,-0.8856
13.13,0.1066,-0.8856
13.13,0.1566,-0.5856
13.13,-2.0934,-0.6356
13.13,-0.1934,-0.5856
13.13,0.1566,-0.1356
13.13,-0.5434,0.6144
13.13,-2.2434,0.5644
13.13,-2.4434,0.6144
13.13,-2.2434,0.7144
13.13,0.2066,0.7644
14.91,-1.6934,-0.1856
14.91,-0.3934,-0.7356
14.91,-0.2434,-0.8856
14.91,0.1066,-0.8856
14.91,0.1566,-0.5856
14.91,-2.0934,-0.6356
14.91,-0.1934,-0.5856
14.91,0.1566,-0.1356
14.91,-0.5434,0.6144
14.91,-2.2434,0.5644
14.91,-2.4434,0.6144
14.91,-2.2434,0.7144
14.91,0.2066,0.7644
16.98,-1.6934,-0.1856
16.98,-0.3934,-0.7356
16.98,-0.2434,-0.8856
16.98,0.1066,-0.8856
16.98,0.1566,-0.5856
16.98,-2.0934,-0.6356
16.98,-0.1934,-0.5856
16.98,0.1566,-0.1356
16.98,-0.5434,0.6144
16.98,-2.2434,0.5644
16.98,-2.4434,0.6144
16.98,-2.2434,0.7144
16.98,0.2066,0.7644
18.68,-1.6934,-0.1856
18.68,-0.3934,-0.7356
18.68,-0.2434,-0.8856
18.68,0.1066,-0.8856
18.68,0.1566,-0.5856
18.68,-2.0934,-0.6356
18.68,-0.1934,-0.5856
18.68,0.1566,-0.1356
18.68,-0.5434,0.6144
18.68,-2.2434,0.5644
18.68,-2.4434,0.6144
18.68,-2.2434,0.7144
18.68,0.2066,0.7644
20.80,-1.6934,-0.1856
20.80,-0.3934,-0.7356
20.80,-0.2434,-0.8856
20.80,0.1066,-0.8856
20.80,0.1566,-0.5856
20.80,-2.0934,-0.6356
20.80,-0.1934,-0.5856
20.80,0.1566,-0.1356
20.80,-0.5434,0.6144
20.80,-2.2434,0.5644
20.80,-2.4434,0.6144
20.80,-2.2434,0.7144
20.80,0.2066,0.7644
22.70,-1.6934,-0.1856
22.70,-0.3934,-0.7356
22.70,-0.2434,-0.8856
22.70,0.1066,-0.8856
22.70,0.1566,-0.5856
22.70,-2.0934,-0.6356
22.70,-0.1934,-0.5856
22.70,0.1566,-0.1356
22.70,-0.5434,0.6144
22.70,-2.2434,0.5644
22.70,-2.4434,0.6144
22.70,-2.2434,0.7144
22.70,0.2066,0.7644
24.46,-1.6934,-0.1856
24.46,-0.3934,-0.7356
24.46,-0.2434,-0.8856
24.46,0.1066,-0.8856
24.46,0.1566,-0.5856
24.46,-2.0934,-0.6356
24.46,-0.1934,-0.5856
24.46,0.1566,-0.1356
24.46,-0.5434,0.6144
24.46,-2.2434,0.5644
24.46,-2.4434,0.6144
24.46,-2.2434,0.7144
24.46,0.2066,0.7644
26.67,-1.6934,-0.1856
26.67,-0.3934,-0.7356
26.67,-0.2434,-0.8856
26.67,0.1066,-0.8856
26.67,0.1566,-0.5856
26.67,-2.0934,-0.6356
26.67,-0.1934,-0.5856
26.67,0.1566,-0.1356
26.67,-0.5434,0.6144
26.67,-2.2434,0.5644
26.67,-2.4434,0.6144
26.67,-2.2434,0.7144
26.67,0.2066,0.7644
28.58,-1.6934,-0.1856
28.58,-0.3934,-0.7356
28.58,-0.2434,-0.8856
28.58,0.1066,-0.8856
28.58,0.1566,-0.5856
28.58,-2.0934,-0.6356
28.58,-0.1934,-0.5856
28.58,0.1566,-0.1356
28.58,-0.5434,0.6144
28.58,-2.2434,0.5644
28.58,-2.4434,0.6144
28.58,-2.2434,0.7144
28.58,0.2066,0.7644
30.52,-1.6934,-0.1856
30.52,-0.3934,-0.7356
30.52,-0.2434,-0.8856
30.52,0.1066,-0.8856
30.52,0.1566,-0.5856
30.52,-2.0934,-0.6356
30.52,-0.1934,-0.5856
30.52,0.1566,-0.1356
30.52,-0.5434,0.6144
30.52,-2.2434,0.5644
30.52,-2.4434,0.6144
30.52,-2.2434,0.7144
30.52,0.2066,0.7644
32.47,-1.6934,-0.1856
32.47,-0.3934,-0.7356
32.47,-0.2434,-0.8856
32.47,0.1066,-0.8856
32.47,0.1566,-0.5856
32.47,-2.0934,-0.6356
32.47,-0.1934,-0.5856
32.47,0.1566,-0.1356
32.47,-0.5434,0.6144
32.47,-2.2434,0.5644
32.47,-2.4434,0.6144
32.47,-2.2434,0.7144
32.47,0.2066,0.7644
34.60,-1.6934,-0.1856
34.60,-0.3934,-0.7356
34.60,-0.2434,-0.8856
34.60,0.1066,-0.8856
34.60,0.1566,-0.5856
34.60,-2.0934,-0.6356
34.60,-0.1934,-0.5856
34.60,0.1566,-0.1356
34.60,-0.5434,0.6144
34.60,-2.2434,0.5644
34.60,-2.4434,0.6144
34.60,-2.2434,0.7144
34.60,0.2066,0.7644
36.87,-1.6934,-0.1856
36.87,-0.3934,-0.7356
36.87,-0.2434,-0.8856
36.87,0.1066,-0.8856
36.87,0.1566,-0.5856
36.87,-2.0934,-0.6356
36.87,-0.1934,-0.5856
36.87,0.1566,-0.1356
36.87,-0.5434,0.6144
36.87,-2.2434,0.5644
36.87,-2.4434,0.6144
36.87,-2.2434,0.7144
36.87,0.2066,0.7644
38.47,-1.6934,-0.1856
38.47,-0.3934,-0.7356
38.47,-0.2434,-0.8856
38.47,0.1066,-0.8856
38.47,0.1566,-0.5856
38.47,-2.0934,-0.6356
38.47,-0.1934,-0.5856
38.47,0.1566,-0.1356
38.47,-0.5434,0.6144
38.47,-2.2434,0.5644
38.47,-2.4434,0.6144
38.47,-2.2434,0.7144
38.47,0.2066,0.7644
40.55,-1.6934,-0.1856
40.55,-0.3934,-0.7356
40.55,-0.2434,-0.8856
40.55,0.1066,-0.8856
40.55,0.1566,-0.5856
40.55,-2.0934,-0.6356
40.55,-0.1934,-0.5856
40.55,0.1566,-0.1356
40.55,-0.5434,0.6144
40.55,-2.2434,0.5644
40.55,-2.4434,0.6144
40.55,-2.2434,0.7144
40.55,0.2066,0.7644
42.50,-1.6934,-0.1856
42.50,-0.3934,-0.7356
42.50,-0.2434,-0.8856
42.50,0.1066,-0.8856
42.50,0.1566,-0.5856
42.50,-2.0934,-0.6356
42.50,-0.1934,-0.5856
42.50,0.1566,-0.1356
42.50,-0.5434,0.6144
42.50,-2.2434,0.5644
42.50,-2.4434,0.6144
42.50,-2.2434,0.7144
42.50,0.2066,0.7644
44.70,-1.6934,-0.1856
