elapsed_s,area_m2,percent_known,known_cells,total_cells
2.89,3.573,59.07,1429,2419
5.21,3.573,59.07,1429,2419
6.51,3.573,59.07,1429,2419
8.57,3.573,59.07,1429,2419
10.52,3.573,59.07,1429,2419
12.82,3.573,59.07,1429,2419
14.49,3.573,59.07,1429,2419
16.40,3.573,59.07,1429,2419
18.46,3.573,59.07,1429,2419
21.21,3.953,65.36,1581,2419
22.81,4.113,68.00,1645,2419
25.31,4.148,67.44,1659,2460
26.85,4.175,67.89,1670,2460
28.41,4.183,68.01,1673,2460
30.39,4.183,68.01,1673,2460
32.53,5.280,60.17,2112,3510
35.61,5.790,63.63,2316,3640
36.99,5.870,64.51,2348,3640
38.38,5.870,64.51,2348,3640
40.47,5.870,64.51,2348,3640
43.40,6.068,66.68,2427,3640
45.12,6.123,67.28,2449,3640
47.41,6.140,67.47,2456,3640
48.38,6.165,67.75,2466,3640
50.39,6.165,67.75,2466,3640
56.91,6.165,67.75,2466,3640
61.79,6.165,67.75,2466,3640
62.44,6.165,67.75,2466,3640
64.75,6.165,67.75,2466,3640
66.97,6.165,67.75,2466,3640
68.59,6.165,67.75,2466,3640
70.45,6.165,67.75,2466,3640
72.39,6.165,67.75,2466,3640
74.59,6.165,67.75,2466,3640
77.29,7.898,55.86,3159,5655
78.78,8.025,56.76,3210,5655
81.19,8.290,58.64,3316,5655
