elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
20.27,0.0000,0.0000,-0.0314,-0.0007,0.0000,0.0000,-0.0314,-0.0007
25.06,-0.0100,-0.0002,-0.0550,-0.0013,-0.0100,-0.0002,-0.0550,-0.0013
25.76,-0.0843,-0.0019,-0.0571,-0.0137,-0.0843,-0.0019,-0.0571,-0.0137
27.13,-0.1258,-0.0029,-0.0341,-0.0158,-0.1258,-0.0029,-0.0341,-0.0158
33.25,-0.0655,-0.0636,-0.0080,-0.0152,-0.0655,-0.0636,-0.0080,-0.0152
33.45,0.1149,-0.0104,0.0327,-0.0145,0.1149,-0.0104,0.0327,-0.0145
34.46,0.1207,0.0028,0.0736,-0.0244,0.1207,0.0028,0.0736,-0.0244
35.49,0.1192,0.0015,0.0978,-0.0274,0.1192,0.0015,0.0978,-0.0274
36.05,0.0788,-0.0521,0.1026,-0.0307,0.0788,-0.0521,0.1026,-0.0307
37.23,0.0554,-0.0788,0.1008,-0.0505,0.0554,-0.0788,0.1008,-0.0505
38.66,0.1389,-0.0268,0.0972,-0.0857,0.1389,-0.0268,0.0972,-0.0857
39.07,0.1117,-0.0965,0.1026,-0.1284,0.1117,-0.0965,0.1026,-0.1284
39.75,0.1013,-0.1741,0.1153,-0.1758,0.1013,-0.1741,0.1153,-0.1758
40.56,0.1059,-0.2658,0.1537,-0.2069,0.1059,-0.2658,0.1537,-0.2069
40.76,0.1187,-0.3160,0.1814,-0.1953,0.1187,-0.3160,0.1814,-0.1953
40.96,0.3309,-0.1820,0.2111,-0.1524,0.3309,-0.1820,0.2111,-0.1524
41.05,0.2500,-0.0389,0.2491,-0.1029,0.2500,-0.0389,0.2491,-0.1029
41.65,0.2499,0.0405,0.2938,-0.0539,0.2499,0.0405,0.2938,-0.0539
42.35,0.2957,-0.0179,0.3037,-0.0402,0.2957,-0.0179,0.3037,-0.0402
43.06,0.3423,-0.0714,0.3124,-0.0388,0.3423,-0.0714,0.3124,-0.0388
43.86,0.3804,-0.1135,0.3239,-0.0604,0.3804,-0.1135,0.3239,-0.0604
44.35,0.2937,-0.0316,0.3332,-0.0821,0.2937,-0.0316,0.3332,-0.0821
45.36,0.3074,-0.0675,0.3394,-0.1036,0.3074,-0.0675,0.3394,-0.1036
45.88,0.3422,-0.1264,0.3193,-0.0822,0.3422,-0.1264,0.3193,-0.0822
46.68,0.3732,-0.1787,0.3071,-0.0611,0.3732,-0.1787,0.3071,-0.0611
47.05,0.2799,-0.0067,0.2893,-0.0280,0.2799,-0.0067,0.2893,-0.0280
48.05,0.2326,0.0741,0.2647,0.0168,0.2326,0.0741,0.2647,0.0168
49.05,0.2187,0.0979,0.2382,0.0641,0.2187,0.0979,0.2382,0.0641
50.08,0.2191,0.0973,0.2375,0.0640,0.2191,0.0973,0.2375,0.0640
51.15,0.2405,0.0577,0.2463,0.0472,0.2405,0.0577,0.2463,0.0472
51.85,0.2764,-0.0070,0.2515,0.0367,0.2764,-0.0070,0.2515,0.0367
52.86,0.2770,-0.0099,0.2634,0.0143,0.2770,-0.0099,0.2634,0.0143
53.11,0.2443,0.0451,0.2749,-0.0070,0.2443,0.0451,0.2749,-0.0070
54.05,0.2787,-0.0146,0.2869,-0.0285,0.2787,-0.0146,0.2869,-0.0285
55.69,0.2982,-0.0485,0.2932,-0.0400,0.2982,-0.0485,0.2932,-0.0400
57.05,0.3363,-0.1146,0.3003,-0.0527,0.3363,-0.1146,0.3003,-0.0527
57.16,0.3086,-0.0676,0.2945,-0.0433,0.3086,-0.0676,0.2945,-0.0433
57.25,0.2797,-0.0183,0.2825,-0.0231,0.2797,-0.0183,0.2825,-0.0231
57.35,0.2497,0.0326,0.2673,0.0026,0.2497,0.0326,0.2673,0.0026
58.44,0.2383,0.0523,0.2632,0.0087,0.2383,0.0523,0.2632,0.0087
59.60,0.2600,0.0138,0.2700,-0.0037,0.2600,0.0138,0.2700,-0.0037
60.45,0.2886,-0.0368,0.2776,-0.0174,0.2886,-0.0368,0.2776,-0.0174
