elapsed_s,frontier_x_m,frontier_y_m
5.97,-1.6770,0.4854
5.97,-1.5770,-0.3646
5.97,-1.3770,-0.3146
5.97,-0.0270,1.0854
5.97,0.0730,1.0854
5.97,-1.8770,0.9354
5.97,-1.9770,0.9854
5.97,-2.0770,1.0354
5.97,-2.1770,1.0854
5.97,-1.9270,1.0854
5.97,-2.2770,1.1354
5.97,0.4730,1.2354
5.97,-0.5770,1.3354
7.89,-1.6770,0.4854
7.89,-1.5770,-0.3646
7.89,-1.3770,-0.3146
7.89,-0.0270,1.0854
7.89,0.0730,1.0854
7.89,-1.8770,0.9354
7.89,-1.9770,0.9854
7.89,-2.0770,1.0354
7.89,-2.1770,1.0854
7.89,-1.9270,1.0854
7.89,-2.2770,1.1354
7.89,0.4730,1.2354
7.89,-0.5770,1.3354
9.34,-1.6770,0.4854
9.34,-1.5770,-0.3646
9.34,-1.3770,-0.3146
9.34,-0.0270,1.0854
9.34,0.0730,1.0854
9.34,-1.8770,0.9354
9.34,-1.9770,0.9854
9.34,-2.0770,1.0354
9.34,-2.1770,1.0854
9.34,-1.9270,1.0854
9.34,-2.2770,1.1354
9.34,0.4730,1.2354
9.34,-0.5770,1.3354
11.22,-1.6770,0.4854
11.22,-1.5770,-0.3646
11.22,-1.3770,-0.3146
11.22,-0.0270,1.0854
11.22,0.0730,1.0854
11.22,-1.8770,0.9354
11.22,-1.9770,0.9854
11.22,-2.0770,1.0354
11.22,-2.1770,1.0854
11.22,-1.9270,1.0854
11.22,-2.2770,1.1354
11.22,0.4730,1.2354
11.22,-0.5770,1.3354
13.41,-1.9770,-0.3646
13.41,-1.9770,1.2354
13.41,-1.6770,1.2354
13.41,-1.2270,1.3354
