elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
17.10,0.0000,0.0000,-0.0248,-0.0006,0.0000,0.0000,-0.0248,-0.0006
22.70,-0.0058,-0.0001,-0.0499,-0.0011,-0.0058,-0.0001,-0.0499,-0.0011
23.40,-0.0686,-0.0017,-0.0764,-0.0016,-0.0686,-0.0017,-0.0764,-0.0016
24.15,-0.1251,-0.0027,-0.1243,-0.0026,-0.1251,-0.0027,-0.1243,-0.0026
24.51,-0.1823,-0.0037,-0.1601,-0.0022,-0.1823,-0.0037,-0.1601,-0.0022
25.20,-0.2395,-0.0046,-0.1734,-0.0004,-0.2395,-0.0046,-0.1734,-0.0004
25.50,-0.1851,0.0015,-0.1426,0.0011,-0.1851,0.0015,-0.1426,0.0011
25.92,-0.1352,0.0076,-0.1118,0.0022,-0.1352,0.0076,-0.1118,0.0022
26.70,0.0292,0.0047,-0.0529,0.0035,0.0292,0.0047,-0.0529,0.0035
27.49,-0.0283,0.0019,-0.0163,0.0032,-0.0283,0.0019,-0.0163,0.0032
27.90,0.0548,0.0018,0.0284,0.0019,0.0548,0.0018,0.0284,0.0019
28.50,-0.0022,0.0002,0.0356,0.0012,-0.0022,0.0002,0.0356,0.0012
28.70,0.0887,0.0008,0.0724,0.0028,0.0887,0.0008,0.0724,0.0028
29.80,0.0648,0.0012,0.0856,0.0040,0.0648,0.0012,0.0856,0.0040
29.90,0.1558,0.0101,0.1080,0.0052,0.1558,0.0101,0.1080,0.0052
30.94,0.1211,0.0077,0.1119,0.0063,0.1211,0.0077,0.1119,0.0063
32.00,0.1096,0.0063,0.1150,0.0112,0.1096,0.0063,0.1150,0.0112
33.00,0.1082,0.0062,0.0992,0.0152,0.1082,0.0062,0.0992,0.0152
34.10,0.0802,0.0259,0.0838,0.0290,0.0802,0.0259,0.0838,0.0290
35.11,0.0769,0.0302,0.0644,0.0522,0.0769,0.0302,0.0644,0.0522
36.33,0.0444,0.0767,0.1014,0.0660,0.0444,0.0767,0.1014,0.0660
36.80,0.0124,0.1221,0.1386,0.0868,0.0124,0.1221,0.1386,0.0868
37.30,0.2932,0.0753,0.1716,0.1162,0.2932,0.0753,0.1716,0.1162
38.30,0.2662,0.1299,0.2083,0.1439,0.2662,0.1299,0.2083,0.1439
39.12,0.2420,0.1769,0.2770,0.1270,0.2420,0.1769,0.2770,0.1270
40.20,0.2278,0.2151,0.2878,0.1320,0.2278,0.2151,0.2878,0.1320
40.70,0.3559,0.0379,0.3023,0.1379,0.3559,0.0379,0.3023,0.1379
41.40,0.3473,0.1001,0.3289,0.0835,0.3473,0.1001,0.3289,0.0835
41.91,0.3383,0.1595,0.3600,-0.0152,0.3383,0.1595,0.3600,-0.0152
43.80,0.3753,-0.0950,0.3770,-0.1347,0.3753,-0.0950,0.3770,-0.1347
46.60,0.3832,-0.2785,0.4050,-0.2879,0.3832,-0.2785,0.4050,-0.2879
48.20,0.4410,-0.5599,0.4491,-0.4739,0.4410,-0.5599,0.4491,-0.4739
48.30,0.4870,-0.6654,0.4922,-0.6188,0.4870,-0.6654,0.4922,-0.6188
48.70,0.5590,-0.7708,0.5414,-0.7391,0.5590,-0.7708,0.5414,-0.7391
