elapsed_s,area_m2,percent_known,known_cells,total_cells
1.66,3.533,61.41,1413,2301
4.25,3.533,61.41,1413,2301
5.79,3.533,61.41,1413,2301
7.52,3.533,61.41,1413,2301
10.11,3.533,61.41,1413,2301
11.48,3.533,61.41,1413,2301
13.43,4.205,73.10,1682,2301
15.89,4.295,74.66,1718,2301
17.57,4.295,74.66,1718,2301
19.43,4.310,74.92,1724,2301
21.45,4.310,74.92,1724,2301
23.43,4.310,74.92,1724,2301
25.43,4.315,75.01,1726,2301
28.16,4.340,75.45,1736,2301
29.85,4.403,76.53,1761,2301
31.46,4.513,76.48,1805,2360
33.54,4.528,76.74,1811,2360
35.43,4.535,76.86,1814,2360
37.43,4.535,76.86,1814,2360
39.45,4.535,76.86,1814,2360
41.47,4.535,76.86,1814,2360
43.48,4.535,76.86,1814,2360
45.43,4.535,76.86,1814,2360
47.51,4.535,76.86,1814,2360
49.46,4.535,76.86,1814,2360
51.54,4.535,76.86,1814,2360
53.43,4.535,76.86,1814,2360
55.44,4.535,76.86,1814,2360
57.44,4.535,76.86,1814,2360
59.46,4.535,76.86,1814,2360
62.35,4.550,77.12,1820,2360
63.49,4.550,77.12,1820,2360
65.83,4.550,77.12,1820,2360
67.45,4.550,77.12,1820,2360
70.06,4.553,77.16,1821,2360
72.94,4.560,77.29,1824,2360
73.74,4.560,77.29,1824,2360
75.92,4.563,77.33,1825,2360
77.49,4.565,77.37,1826,2360
79.50,4.573,77.50,1829,2360
81.71,4.583,77.67,1833,2360
84.33,4.585,77.71,1834,2360
85.53,4.585,77.71,1834,2360
87.47,4.585,77.71,1834,2360
89.70,4.585,77.71,1834,2360
91.51,4.585,77.71,1834,2360
