elapsed_s,area_m2,percent_known,known_cells,total_cells
6.18,4.790,84.48,1916,2268
7.25,4.790,84.48,1916,2268
8.04,4.790,84.48,1916,2268
9.40,4.790,84.48,1916,2268
10.23,4.790,84.48,1916,2268
11.13,4.790,84.48,1916,2268
11.92,4.790,84.48,1916,2268
12.61,4.790,84.48,1916,2268
13.73,4.790,84.48,1916,2268
14.65,4.790,84.48,1916,2268
15.92,4.790,84.48,1916,2268
16.78,4.790,84.48,1916,2268
17.70,4.790,84.48,1916,2268
18.72,4.790,84.48,1916,2268
19.65,4.790,84.48,1916,2268
20.61,4.790,84.48,1916,2268
21.61,4.790,84.48,1916,2268
22.63,4.790,84.48,1916,2268
23.61,4.790,84.48,1916,2268
24.61,4.790,84.48,1916,2268
25.61,4.790,84.48,1916,2268
26.62,4.790,84.48,1916,2268
27.61,5.745,94.33,2298,2436
28.63,5.745,94.33,2298,2436
29.62,5.745,94.33,2298,2436
30.61,5.745,94.33,2298,2436
31.60,5.745,94.33,2298,2436
32.79,6.093,90.26,2437,2700
33.96,6.293,82.52,2517,3050
34.66,6.293,82.52,2517,3050
35.68,7.013,73.05,2805,3840
36.66,7.013,73.05,2805,3840
37.62,7.110,74.06,2844,3840
38.74,7.128,74.24,2851,3840
39.66,7.133,74.30,2853,3840
40.62,7.133,74.30,2853,3840
41.65,7.133,74.30,2853,3840
43.03,7.133,74.30,2853,3840
43.85,7.203,75.03,2881,3840
44.99,7.203,75.03,2881,3840
45.81,7.208,75.08,2883,3840
47.20,7.218,75.18,2887,3840
48.09,7.220,75.21,2888,3840
48.79,7.220,75.21,2888,3840
49.63,7.220,75.21,2888,3840
50.66,7.220,75.21,2888,3840
51.73,7.220,75.21,2888,3840
