elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.78,0.0000,0.0000,-0.0084,-0.0012,0.0000,0.0000,-0.0084,-0.0012
23.78,-0.0053,-0.0003,-0.0148,-0.0031,-0.0053,-0.0003,-0.0148,-0.0031
24.80,-0.0200,-0.0031,-0.0214,-0.0064,-0.0200,-0.0031,-0.0214,-0.0064
25.88,-0.0338,-0.0091,-0.0354,-0.0153,-0.0338,-0.0091,-0.0354,-0.0153
26.90,-0.0479,-0.0193,-0.0523,-0.0313,-0.0479,-0.0193,-0.0523,-0.0313
27.91,-0.0698,-0.0449,-0.0715,-0.0593,-0.0698,-0.0449,-0.0715,-0.0593
29.05,-0.0902,-0.0804,-0.0105,-0.0471,-0.0902,-0.0804,-0.0105,-0.0471
29.49,-0.1160,-0.1430,0.0510,-0.0447,-0.1160,-0.1430,0.0510,-0.0447
29.79,0.2716,0.0518,0.1466,-0.0030,0.2716,0.0518,0.1466,-0.0030
30.38,0.2594,-0.0073,0.2058,0.0164,0.2594,-0.0073,0.2058,0.0164
30.69,0.4080,0.1639,0.3130,0.0695,0.4080,0.1639,0.3130,0.0695
