elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
18.78,0.0000,0.0000,0.0000,0.0000
23.78,-0.0053,-0.0003,-0.0053,-0.0003
24.80,-0.0200,-0.0031,-0.0200,-0.0031
25.88,-0.0338,-0.0091,-0.0338,-0.0091
26.90,-0.0479,-0.0193,-0.0479,-0.0193
27.91,-0.0698,-0.0449,-0.0698,-0.0449
29.05,-0.0902,-0.0804,-0.0902,-0.0804
29.49,-0.1160,-0.1430,-0.1160,-0.1430
29.79,0.2716,0.0518,0.2716,0.0518
30.38,0.2594,-0.0073,0.2594,-0.0073
30.69,0.4080,0.1639,0.4080,0.1639
