elapsed_s,area_m2,percent_known,known_cells,total_cells
0.79,4.925,81.44,1970,2419
2.05,4.925,81.44,1970,2419
2.80,4.925,81.44,1970,2419
4.09,4.925,81.44,1970,2419
5.38,4.925,81.44,1970,2419
6.28,4.925,81.44,1970,2419
7.21,4.925,81.44,1970,2419
7.85,4.925,81.44,1970,2419
8.89,4.925,81.44,1970,2419
9.78,4.925,81.44,1970,2419
11.00,4.925,81.44,1970,2419
12.00,4.925,81.44,1970,2419
12.92,4.925,81.44,1970,2419
14.15,4.925,81.44,1970,2419
14.82,4.925,81.44,1970,2419
15.86,4.925,81.44,1970,2419
16.77,4.925,81.44,1970,2419
17.50,4.925,81.44,1970,2419
18.58,4.925,81.44,1970,2419
19.45,4.925,81.44,1970,2419
20.40,4.925,81.44,1970,2419
21.50,4.925,81.44,1970,2419
22.39,4.925,81.44,1970,2419
23.42,4.925,81.44,1970,2419
24.40,4.925,81.44,1970,2419
25.49,4.925,81.44,1970,2419
26.40,4.925,81.44,1970,2419
27.41,4.925,81.44,1970,2419
28.52,5.435,89.87,2174,2419
29.42,5.490,90.78,2196,2419
30.67,5.503,90.99,2201,2419
