elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
44.95,0.4134,-0.3427,0.4323,-0.3519,0.4134,-0.3427,0.4323,-0.3519
45.77,0.3937,-0.2846,0.4245,-0.3481,0.3937,-0.2846,0.4245,-0.3481
46.28,0.4164,-0.3673,0.4166,-0.3431,0.4164,-0.3673,0.4166,-0.3431
47.87,0.4353,-0.3944,0.4180,-0.3567,0.4353,-0.3944,0.4180,-0.3567
48.47,0.4245,-0.3266,0.4177,-0.3720,0.4245,-0.3266,0.4177,-0.3720
48.58,0.4203,-0.4106,0.4104,-0.3758,0.4203,-0.4106,0.4104,-0.3758
49.58,0.3918,-0.3612,0.4041,-0.3876,0.3918,-0.3612,0.4041,-0.3876
50.58,0.3801,-0.3860,0.3963,-0.4009,0.3801,-0.3860,0.3963,-0.4009
50.88,0.4036,-0.4536,0.3987,-0.4029,0.4036,-0.4536,0.3987,-0.4029
51.47,0.3858,-0.3933,0.4183,-0.4291,0.3858,-0.3933,0.4183,-0.4291
52.47,0.4319,-0.4202,0.4404,-0.4503,0.4319,-0.4202,0.4404,-0.4503
52.68,0.4902,-0.4924,0.4580,-0.4583,0.4902,-0.4924,0.4580,-0.4583
53.69,0.4905,-0.4921,0.4777,-0.4766,0.4905,-0.4921,0.4777,-0.4766
65.38,0.4915,-0.4936,0.4819,-0.4807,0.4915,-0.4936,0.4819,-0.4807
66.49,0.4844,-0.4845,0.4789,-0.4757,0.4844,-0.4845,0.4789,-0.4757
67.08,0.4530,-0.4410,0.4741,-0.4840,0.4530,-0.4410,0.4741,-0.4840
68.18,0.4749,-0.4675,0.4598,-0.4867,0.4749,-0.4675,0.4598,-0.4867
68.27,0.4666,-0.5336,0.4418,-0.4863,0.4666,-0.5336,0.4418,-0.4863
69.27,0.4199,-0.5069,0.4297,-0.4907,0.4199,-0.5069,0.4297,-0.4907
70.38,0.3948,-0.4823,0.4283,-0.4925,0.3948,-0.4823,0.4283,-0.4925
71.38,0.3925,-0.4634,0.4277,-0.4704,0.3925,-0.4634,0.4277,-0.4704
71.69,0.4677,-0.4762,0.4342,-0.4456,0.4677,-0.4762,0.4342,-0.4456
72.27,0.4638,-0.4234,0.4351,-0.4312,0.4638,-0.4234,0.4351,-0.4312
73.28,0.4521,-0.3828,0.4320,-0.4166,0.4521,-0.3828,0.4320,-0.4166
74.08,0.3992,-0.4100,0.4277,-0.4156,0.3992,-0.4100,0.4277,-0.4156
75.20,0.3770,-0.3904,0.4242,-0.4252,0.3770,-0.3904,0.4242,-0.4252
75.48,0.4464,-0.4714,0.4309,-0.4528,0.4464,-0.4714,0.4309,-0.4528
76.48,0.4464,-0.4716,0.4388,-0.4636,0.4464,-0.4716,0.4388,-0.4636
95.97,0.4854,-0.5208,0.4594,-0.4879,0.4854,-0.5208,0.4594,-0.4879
