elapsed_s,area_m2,percent_known,known_cells,total_cells
3.03,4.240,74.98,1696,2262
4.56,4.240,74.98,1696,2262
7.02,4.240,74.98,1696,2262
9.24,4.240,74.98,1696,2262
11.63,4.240,74.98,1696,2262
13.33,4.240,74.98,1696,2262
14.25,4.240,74.98,1696,2262
16.12,4.240,74.98,1696,2262
17.82,4.240,74.98,1696,2262
19.92,4.240,74.98,1696,2262
21.80,4.240,74.98,1696,2262
23.80,4.240,74.98,1696,2262
25.81,4.240,74.98,1696,2262
27.81,4.240,74.98,1696,2262
29.86,5.498,76.35,2199,2880
31.79,5.583,77.53,2233,2880
33.80,5.688,78.99,2275,2880
35.81,5.720,79.44,2288,2880
38.12,5.725,79.51,2290,2880
39.82,5.725,79.51,2290,2880
41.82,5.725,79.51,2290,2880
43.79,5.725,79.51,2290,2880
45.81,5.730,79.58,2292,2880
47.85,5.735,79.65,2294,2880
49.81,5.740,79.72,2296,2880
51.80,5.740,79.72,2296,2880
53.79,5.745,79.79,2298,2880
55.83,5.745,79.79,2298,2880
57.86,5.745,79.79,2298,2880
59.83,5.745,79.79,2298,2880
61.87,5.745,79.79,2298,2880
63.80,5.745,79.79,2298,2880
65.83,5.745,79.79,2298,2880
67.81,5.745,79.79,2298,2880
69.83,5.745,79.79,2298,2880
71.82,5.745,79.79,2298,2880
