elapsed_s,frontier_x_m,frontier_y_m
5.36,-0.6339,-0.7181
5.36,0.6661,-0.3181
5.36,0.7161,0.6819
5.36,0.2661,0.8319
7.57,-0.6339,-0.7181
7.57,0.6661,-0.3181
7.57,0.7161,0.6819
7.57,0.2661,0.8319
11.53,-0.6339,-0.7181
11.53,0.6661,-0.3181
11.53,0.7161,0.6819
11.53,0.2661,0.8319
13.43,-0.6339,-0.7181
13.43,0.6661,-0.3181
13.43,0.7161,0.6819
13.43,0.2661,0.8319
15.45,-0.6339,-0.7181
15.45,0.6661,-0.3181
15.45,0.7161,0.6819
15.45,0.2661,0.8319
17.39,-0.6339,-0.7181
17.39,0.6661,-0.3181
17.39,0.7161,0.6819
17.39,0.2661,0.8319
19.22,-0.6339,-0.7181
19.22,0.6661,-0.3181
19.22,0.7161,0.6819
19.22,0.2661,0.8319
21.11,-0.6339,-0.7181
21.11,0.6661,-0.3181
21.11,0.7161,0.6819
21.11,0.2661,0.8319
23.13,-0.6339,-0.7181
23.13,0.6661,-0.3181
23.13,0.7161,0.6819
23.13,0.2661,0.8319
25.12,-0.6339,-0.7181
25.12,0.6661,-0.3181
25.12,0.7161,0.6819
25.12,0.2661,0.8319
27.44,0.8135,-0.7181
27.44,0.5635,-0.5181
27.44,0.7635,-0.4181
27.44,-1.2865,-0.2181
27.44,-0.5865,-0.0181
27.44,-1.3365,0.5819
27.44,0.2635,0.8319
27.44,-1.8365,0.9819
29.34,0.7635,-0.7681
29.34,0.5135,-0.5681
29.34,-1.3365,-0.2181
31.04,0.7635,-0.7681
31.04,0.5135,-0.5681
31.04,-1.3365,-0.2181
32.98,0.7635,-0.7681
32.98,0.5135,-0.5681
32.98,-1.3365,-0.2181
35.10,0.7635,-0.7681
35.10,0.5135,-0.5681
35.10,-1.3365,-0.2181
37.01,0.7635,-0.7681
37.01,0.5135,-0.5681
37.01,-1.3365,-0.2181
39.11,0.7635,-0.7681
39.11,0.5135,-0.5681
39.11,-1.3365,-0.2181
40.97,0.7635,-0.7681
40.97,0.5135,-0.5681
40.97,-1.3365,-0.2181
43.01,0.7635,-0.7681
43.01,0.5135,-0.5681
43.01,-1.3365,-0.2181
45.19,0.7635,-0.7681
45.19,0.5135,-0.5681
45.19,-1.3365,-0.2181
47.05,0.7635,-0.7681
47.05,0.5135,-0.5681
47.05,-1.3365,-0.2181
49.11,0.7635,-0.7681
49.11,0.5135,-0.5681
49.11,-1.3365,-0.2181
50.99,0.7635,-0.7681
50.99,0.5135,-0.5681
50.99,-1.3365,-0.2181
53.10,0.7635,-0.7681
53.10,0.5135,-0.5681
53.10,-1.3365,-0.2181
55.11,0.7635,-0.7681
55.11,0.5135,-0.5681
55.11,-1.3365,-0.2181
57.02,0.7635,-0.7681
57.02,0.5135,-0.5681
57.02,-1.3365,-0.2181
59.00,0.7635,-0.7681
59.00,0.5135,-0.5681
59.00,-1.3365,-0.2181
61.09,0.7635,-0.7681
61.09,0.5135,-0.5681
61.09,-1.3365,-0.2181
63.14,0.7635,-0.7681
63.14,0.5135,-0.5681
63.14,-1.3365,-0.2181
65.03,0.7635,-0.7681
65.03,0.5135,-0.5681
65.03,-1.3365,-0.2181
67.20,0.7635,-0.7671
67.20,-1.2865,-0.2171
68.98,0.7635,-0.7671
68.98,-1.2865,-0.2171
71.05,0.7635,-0.7671
71.05,-1.2865,-0.2171
73.38,0.7635,-0.7671
73.38,-1.2865,-0.2171
75.17,0.7635,-0.7671
75.17,-1.2865,-0.2171
77.03,0.7635,-0.7671
77.03,-1.2865,-0.2171
78.96,0.7635,-0.7671
78.96,-1.2865,-0.2171
81.02,-1.2865,-0.2171
83.07,-1.2865,-0.2171
85.10,-1.2865,-0.2171
86.97,-1.2865,-0.2171
90.38,-1.2865,-0.2171
91.86,-1.2865,-0.2171
91.86,-1.2865,0.2829
93.01,-1.2865,-0.2171
93.01,-1.2865,0.2829
97.42,-0.7865,-0.0047
99.12,-0.7865,-0.1047
