elapsed_s,x_rel_m,y_rel_m
20.84,0.0000,0.0000
23.44,-0.0016,-0.0000
24.44,-0.0166,-0.0012
25.45,-0.0314,-0.0040
26.54,-0.0489,-0.0090
27.61,-0.0630,-0.0142
28.65,-0.0739,-0.0195
29.76,-0.0742,-0.0198
30.84,-0.0930,-0.0263
31.44,-0.1443,-0.0440
31.84,0.2749,0.0437
32.14,0.3507,0.0564
33.14,0.3048,0.0314
33.85,0.4605,0.0926
34.61,0.6406,0.1429
35.28,0.5827,0.1039
36.30,0.5482,0.0702
36.45,0.6289,0.0995
36.54,0.7117,0.1284
37.28,0.7918,0.1484
37.55,0.9104,0.2134
38.54,1.0199,0.2653
