elapsed_s,area_m2,percent_known,known_cells,total_cells
1.15,4.155,72.23,1662,2301
3.33,4.155,72.23,1662,2301
5.34,4.155,72.23,1662,2301
7.07,4.155,72.23,1662,2301
9.15,4.155,72.23,1662,2301
11.00,4.155,72.23,1662,2301
12.60,4.155,72.23,1662,2301
14.60,4.155,72.23,1662,2301
16.16,4.155,72.23,1662,2301
18.17,4.155,72.23,1662,2301
20.15,4.155,72.23,1662,2301
22.15,4.155,72.23,1662,2301
24.15,4.533,78.79,1813,2301
26.37,4.870,84.66,1948,2301
28.16,4.973,77.27,1989,2574
30.18,5.038,78.28,2015,2574
32.15,5.043,78.36,2017,2574
34.41,5.043,78.36,2012,2574
36.23,5.055,78.55,2022,2574
38.15,5.123,78.42,2049,2613
40.15,5.128,78.49,2051,2613
42.18,5.143,78.72,2057,2613
44.56,5.148,78.80,2059,2613
46.39,5.150,78.84,2060,2613
48.17,5.150,78.84,2060,2613
50.42,5.150,78.84,2060,2613
52.16,5.153,78.87,2061,2613
54.16,5.153,78.87,2061,2613
56.41,5.210,77.76,2084,2680
58.18,5.210,77.76,2084,2680
60.37,5.213,77.80,2085,2680
62.16,5.220,77.91,2088,2680
64.16,5.220,77.91,2081,2680
66.18,5.265,76.67,2106,2747
68.38,5.303,74.97,2121,2829
70.16,5.303,74.97,2121,2829
72.20,5.305,75.01,2122,2829
74.42,5.328,75.33,2131,2829
76.18,5.328,75.33,2131,2829
78.18,5.345,75.57,2138,2829
80.16,5.345,75.57,2138,2829
82.18,5.348,75.61,2139,2829
84.42,5.348,75.61,2139,2829
86.20,5.348,75.61,2139,2829
88.71,5.348,75.61,2139,2829
90.35,5.348,75.61,2139,2829
92.27,5.348,75.61,2133,2829
94.50,5.348,75.61,2139,2829
96.31,5.348,75.61,2139,2829
98.18,5.348,75.61,2139,2829
100.71,5.348,75.61,2139,2829
