elapsed_s,area_m2,percent_known,known_cells,total_cells
1.69,5.073,83.88,2029,2419
2.44,5.073,83.88,2029,2419
3.78,5.073,83.88,2029,2419
5.23,5.073,83.88,2029,2419
6.23,5.073,83.88,2029,2419
7.13,5.073,83.88,2029,2419
8.48,5.073,83.88,2029,2419
9.91,5.073,83.88,2029,2419
11.42,5.073,83.88,2029,2419
12.32,5.073,83.88,2029,2419
13.09,5.073,83.88,2029,2419
14.53,5.073,83.88,2029,2419
15.56,5.073,83.88,2029,2419
15.84,5.073,83.88,2029,2419
16.78,5.073,83.88,2029,2419
17.65,5.073,83.88,2029,2419
18.68,5.073,83.88,2029,2419
19.68,5.073,83.88,2029,2419
20.65,5.073,83.88,2029,2419
21.67,5.073,83.88,2029,2419
22.65,5.073,83.88,2029,2419
23.68,5.073,83.88,2029,2419
24.65,5.073,83.88,2029,2419
25.64,5.073,83.88,2029,2419
26.66,5.073,83.88,2029,2419
27.66,5.073,83.88,2029,2419
28.74,5.593,89.44,2237,2501
29.64,5.593,89.44,2237,2501
30.65,5.615,89.80,2246,2501
31.90,5.665,88.45,2266,2562
33.15,5.668,88.49,2267,2562
33.70,5.668,88.49,2267,2562
34.82,5.775,86.65,2310,2666
