elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.35,0.0000,0.0000,-0.0072,-0.0004,0.0000,0.0000,-0.0072,-0.0004
21.45,-0.0031,-0.0001,-0.0135,-0.0016,-0.0031,-0.0001,-0.0135,-0.0016
22.48,-0.0184,-0.0012,-0.0200,-0.0037,-0.0184,-0.0012,-0.0200,-0.0037
23.55,-0.0327,-0.0051,-0.0317,-0.0077,-0.0327,-0.0051,-0.0317,-0.0077
24.57,-0.0461,-0.0119,-0.0455,-0.0147,-0.0461,-0.0119,-0.0455,-0.0147
25.70,-0.0583,-0.0204,-0.0575,-0.0230,-0.0583,-0.0204,-0.0575,-0.0230
26.75,-0.0723,-0.0347,-0.0676,-0.0323,-0.0723,-0.0347,-0.0676,-0.0323
27.76,-0.0781,-0.0428,0.0426,0.0276,-0.0781,-0.0428,0.0426,0.0276
28.79,-0.0830,-0.0515,0.1516,0.0753,-0.0830,-0.0515,0.1516,0.0753
29.15,0.5047,0.2872,0.2617,0.1117,0.5047,0.2872,0.2617,0.1117
29.85,0.4866,0.2185,0.3929,0.1936,0.4866,0.2185,0.3929,0.1936
30.46,0.4785,0.1470,0.5288,0.2814,0.4785,0.1470,0.5288,0.2814
30.76,0.5779,0.3666,0.5551,0.3520,0.5779,0.3666,0.5551,0.3520
31.77,0.5964,0.3879,0.5846,0.4222,0.5964,0.3879,0.5846,0.4222
32.16,0.6361,0.6402,0.6162,0.4980,0.6361,0.6402,0.6162,0.4980
32.75,0.6340,0.5691,0.6263,0.5685,0.6340,0.5691,0.6263,0.5685
33.88,0.6365,0.5260,0.6333,0.6219,0.6365,0.5260,0.6333,0.6219
34.56,0.6286,0.7194,0.6314,0.6303,0.6286,0.7194,0.6314,0.6303
35.51,0.6311,0.6546,0.6304,0.6791,0.6311,0.6546,0.6304,0.6791
36.56,0.6267,0.6826,0.6342,0.7270,0.6267,0.6826,0.6342,0.7270
36.85,0.6289,0.8128,0.6406,0.7346,0.6289,0.8128,0.6406,0.7346
37.45,0.6555,0.7656,0.6536,0.7428,0.6555,0.7656,0.6536,0.7428
38.51,0.6609,0.7573,0.6686,0.7456,0.6609,0.7573,0.6686,0.7456
39.35,0.6962,0.6958,0.6771,0.7342,0.6962,0.6958,0.6771,0.7342
40.45,0.7013,0.6963,0.6803,0.7323,0.7013,0.6963,0.6803,0.7323
41.15,0.6714,0.7560,0.6822,0.7325,0.6714,0.7560,0.6822,0.7325
42.48,0.6715,0.7560,0.6753,0.7484,0.6715,0.7560,0.6753,0.7484
44.55,0.6705,0.7582,0.6674,0.7644,0.6705,0.7582,0.6674,0.7644
45.61,0.6620,0.7757,0.6642,0.7698,0.6620,0.7757,0.6642,0.7698
46.66,0.6619,0.7758,0.6585,0.7805,0.6619,0.7758,0.6585,0.7805
47.75,0.6551,0.7832,0.6539,0.7985,0.6551,0.7832,0.6539,0.7985
48.85,0.6431,0.8095,0.6483,0.8117,0.6431,0.8095,0.6483,0.8117
49.86,0.6472,0.8485,0.6263,0.8056,0.6472,0.8485,0.6263,0.8056
50.95,0.6343,0.8417,0.6099,0.7898,0.6343,0.8417,0.6099,0.7898
51.16,0.5516,0.7450,0.6090,0.7617,0.5516,0.7450,0.6090,0.7617
52.30,0.5735,0.7043,0.6032,0.7657,0.5735,0.7043,0.6032,0.7657
53.15,0.6384,0.6690,0.5988,0.7973,0.6384,0.6690,0.5988,0.7973
53.45,0.6180,0.8686,0.6177,0.8384,0.6180,0.8686,0.6177,0.8384
53.95,0.6122,0.9995,0.6815,0.9170,0.6122,0.9995,0.6815,0.9170
54.45,0.6466,0.9504,0.7286,0.9892,0.6466,0.9504,0.7286,0.9892
55.46,0.8923,1.0976,0.7694,1.0282,0.8923,1.0976,0.7694,1.0282
56.05,0.8739,1.0299,0.8013,1.0408,0.8739,1.0299,0.8013,1.0408
57.05,0.8221,1.0634,0.8164,1.0638,0.8221,1.0634,0.8164,1.0638
57.66,0.7717,1.0629,0.7669,1.0472,0.7717,1.0629,0.7669,1.0472
58.75,0.7221,1.0651,0.6308,1.0683,0.7221,1.0651,0.6308,1.0683
59.15,0.6446,1.0145,0.4867,1.0752,0.6446,1.0145,0.4867,1.0752
59.45,0.1937,1.1358,0.2384,1.1589,0.1937,1.1358,0.2384,1.1589
60.15,0.1017,1.0977,-0.0105,1.2438,0.1017,1.0977,-0.0105,1.2438
60.55,-0.4702,1.4814,-0.2338,1.3417,-0.4702,1.4814,-0.2338,1.3417
60.75,-0.5224,1.4893,-0.3778,1.4171,-0.5224,1.4893,-0.3778,1.4171
62.14,-0.4715,1.5044,-0.5140,1.5038,-0.4715,1.5044,-0.5140,1.5038
62.35,-0.5264,1.5127,-0.6070,1.6366,-0.5264,1.5127,-0.6070,1.6366
62.45,-0.5795,1.5310,-0.6986,1.7757,-0.5795,1.5310,-0.6986,1.7757
62.85,-0.9348,2.1454,-0.8058,1.9139,-0.9348,2.1454,-0.8058,1.9139
63.15,-0.9807,2.1852,-0.8901,2.0460,-0.9807,2.1852,-0.8901,2.0460
64.16,-1.0076,2.1953,-0.9733,2.1834,-1.0076,2.1953,-0.9733,2.1834
64.29,-0.9480,2.1728,-0.9933,2.2089,-0.9480,2.1728,-0.9933,2.2089
64.65,-0.9955,2.2184,-0.9869,2.2304,-0.9955,2.2184,-0.9869,2.2304
65.25,-1.0345,2.2727,-0.9801,2.2629,-1.0345,2.2727,-0.9801,2.2629
65.35,-0.9486,2.2930,-0.8211,2.0242,-0.9486,2.2930,-0.8211,2.0242
66.50,-0.9740,2.3574,-0.7775,1.9756,-0.9740,2.3574,-0.7775,1.9756
76.75,-0.1527,0.9793,-0.6918,1.8766,-0.1527,0.9793,-0.6918,1.8766
